Barcode	clid	CellLineName	Tissue	ReferenceDivisionTime	Gnumber	DrugName	drug_moa	Concentration	Gnumber_2	DrugName_2	drug_moa_2	Concentration_2	ReadoutValue	BackgroundValue	Duration
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	G00021	drug_021	moa_D	0.01	99.9817037469059	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	G00026	drug_026	moa_E	0.0316227766016838	99.991402241568	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	G00026	drug_026	moa_E	0.01	99.9993547964844	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	G00021	drug_021	moa_D	0.001	99.9999496971326	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	G00026	drug_026	moa_E	0.001	99.9999963673741	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	G00021	drug_021	moa_D	3.16227766016838	44.1335197860242	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	G00026	drug_026	moa_E	3.16227766016838	46.3158980873148	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	G00021	drug_021	moa_D	0.1	94.0493436974407	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	G00026	drug_026	moa_E	0.1	99.8855968065889	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	G00021	drug_021	moa_D	0.00316227766016838	99.9990405080028	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	G00026	drug_026	moa_E	0.00316227766016838	99.9999515871561	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	vehicle	vehicle	vehicle	0	30.7	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	vehicle	vehicle	vehicle	0	30.7	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	vehicle	vehicle	vehicle	0	30.7	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00021	drug_021	moa_D	1	13.9157159251137	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00021	drug_021	moa_D	0.316227766016838	18.7781239863188	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00026	drug_026	moa_E	1	25.9083811612486	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00026	drug_026	moa_E	0.316227766016838	30.2415830695237	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00021	drug_021	moa_D	0.0316227766016838	30.5934886235405	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00021	drug_021	moa_D	0.01	30.6943830503001	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00026	drug_026	moa_E	0.0316227766016838	30.6973604881614	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00026	drug_026	moa_E	0.01	30.6998019225207	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00021	drug_021	moa_D	0.001	30.6999845570197	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	vehicle	vehicle	vehicle	0	30.7	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00026	drug_026	moa_E	0.001	30.6999988847839	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00021	drug_021	moa_D	3.16227766016838	13.5489905743094	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00026	drug_026	moa_E	3.16227766016838	14.2189807128056	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00021	drug_021	moa_D	0.1	28.8731485151143	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00026	drug_026	moa_E	0.1	30.6648782196228	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00021	drug_021	moa_D	0.00316227766016838	30.6997054359569	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.316227766016838	G00026	drug_026	moa_E	0.00316227766016838	30.6999851372569	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	G00021	drug_021	moa_D	1	45.3280649026506	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	vehicle	vehicle	vehicle	0	G00021	drug_021	moa_D	0.316227766016838	61.1665276427323	0	72
