"Barcode"	"WellRow"	"WellColumn"	"ReadoutValue"	"BackgroundValue"
"plate_1"	"E"	35	26	0
"plate_1"	"F"	36	25.9999990555173	0
"plate_1"	"G"	37	11.4747151443663	0
"plate_1"	"H"	38	12.0421335027018	0
"plate_1"	"I"	39	24.4528293613346	0
"plate_1"	"J"	40	25.9702551697131	0
"plate_1"	"K"	41	25.9997505320807	0
"plate_1"	"L"	42	25.9999874126606	0
"plate_1"	"C"	43	51.4	0
"plate_1"	"D"	44	51.4	0
"plate_1"	"E"	45	51.4	0
"plate_1"	"F"	46	23.2986253599624	0
"plate_1"	"G"	47	31.4395952083644	0
"plate_1"	"H"	48	43.377550217856	0
"plate_1"	"I"	49	50.6324876147726	0
"plate_1"	"J"	50	51.221671506514	0
"plate_1"	"K"	51	51.3905957259096	0
"plate_1"	"L"	52	51.3955807521659	0
"plate_1"	"C"	53	51.399668365393	0
"plate_1"	"D"	54	51.3999741443261	0
"plate_1"	"E"	55	51.4	0
"plate_1"	"F"	56	51.3999981328303	0
"plate_1"	"G"	57	22.6846291700164	0
"plate_1"	"H"	58	23.8063716168798	0
"plate_1"	"I"	59	48.3413626604845	0
"plate_1"	"J"	60	51.3411967585867	0
"plate_1"	"K"	61	51.3995068211135	0
"plate_1"	"L"	62	51.3999751157982	0
"plate_1"	"C"	63	30.6	0
"plate_1"	"D"	64	30.6	0
"plate_1"	"E"	65	30.6	0
"plate_1"	"F"	66	13.8703878602111	0
"plate_1"	"G"	67	18.7169574586761	0
"plate_1"	"H"	68	25.8239890402022	0
"plate_1"	"I"	69	30.1430762842809	0
"plate_1"	"J"	70	30.4938355661348	0
"plate_1"	"K"	71	30.5944013465532	0
"plate_1"	"L"	72	30.5973690859198	0
"plate_1"	"C"	73	30.5998025677242	0
"plate_1"	"D"	74	30.5999846073226	0
"plate_1"	"E"	75	30.6	0
"plate_1"	"F"	76	30.5999988884165	0
"plate_1"	"G"	77	13.5048570545234	0
"plate_1"	"H"	78	14.1726648147183	0
"plate_1"	"I"	79	28.7790991714169	0
"plate_1"	"J"	80	30.5649926228162	0
"plate_1"	"K"	81	30.5997063954489	0
"plate_1"	"L"	82	30.5999851856698	0
"plate_1"	"C"	83	99.9	0
"plate_1"	"D"	84	99.9	0
"plate_1"	"E"	85	99.9	0
"plate_1"	"F"	86	45.2827368377479	0
"plate_1"	"G"	87	61.1053611150896	0
"plate_1"	"H"	88	84.3077289253661	0
"plate_1"	"I"	89	98.4082784575054	0
"plate_1"	"J"	90	99.5534043482637	0
"plate_1"	"K"	91	99.881722043159	0
"plate_1"	"L"	92	99.8914108393264	0
"plate_1"	"C"	93	99.8993554416879	0
"plate_1"	"D"	94	99.8999497474354	0
"plate_1"	"E"	95	99.9	0
"plate_1"	"F"	96	99.8999963710068	0
"plate_1"	"G"	97	44.0893862662382	0
"plate_1"	"H"	98	46.2695821892275	0
"plate_1"	"I"	99	93.9552943537433	0
"plate_1"	"J"	100	99.7857112097823	0
"plate_1"	"K"	101	99.8990414674948	0
"plate_1"	"L"	102	99.899951635569	0
"plate_1"	"C"	3	27.1	0
"plate_1"	"D"	4	27.1	0
"plate_1"	"E"	5	27.1	0
"plate_1"	"F"	6	12.2839055886183	0
"plate_1"	"G"	7	16.5761289911805	0
"plate_1"	"H"	8	22.8702648035778	0
"plate_1"	"I"	9	26.6953388007848	0
"plate_1"	"J"	10	27.0059785569364	0
"plate_1"	"K"	11	27.0950417154115	0
"plate_1"	"L"	12	27.0976700074649	0
"plate_1"	"C"	13	27.0998251498473	0
"plate_1"	"D"	14	27.0999863679229	0
"plate_1"	"E"	15	27.1	0
"plate_1"	"F"	16	27.0999990155584	0
"plate_1"	"G"	17	11.9601838620126	0
"plate_1"	"H"	18	12.5516083816623	0
"plate_1"	"I"	19	25.4873721420064	0
"plate_1"	"J"	20	27.0689967345856	0
"plate_1"	"K"	21	27.0997399776688	0
"plate_1"	"L"	22	27.0999868801193	0
"plate_1"	"C"	23	26	0
"plate_1"	"D"	24	26	0
"plate_1"	"E"	25	26	0
"plate_1"	"F"	26	11.7852968746891	0
"plate_1"	"G"	27	15.9032971871104	0
"plate_1"	"H"	28	21.9419514720672	0
"plate_1"	"I"	29	25.6117641631145	0
"plate_1"	"J"	30	25.909794925474	0
"plate_1"	"K"	31	25.9952429741955	0
"plate_1"	"L"	32	25.9977645828077	0
"plate_1"	"C"	33	25.9998322470859	0
"plate_1"	"D"	34	25.9999869212545	0
"plate_1"	"E"	35	26	0
"plate_1"	"F"	36	25.9999990555173	0
"plate_1"	"G"	37	11.4747151443663	0
"plate_1"	"H"	38	12.0421335027018	0
"plate_1"	"I"	39	24.4528293613346	0
"plate_1"	"J"	40	25.9702551697131	0
"plate_1"	"K"	41	25.9997505320807	0
"plate_1"	"L"	42	25.9999874126606	0
"plate_1"	"C"	43	31.9	0
"plate_1"	"D"	44	31.9	0
"plate_1"	"E"	45	31.9	0
"plate_1"	"F"	46	14.4596527039455	0
"plate_1"	"G"	47	19.5121223180316	0
"plate_1"	"H"	48	26.9210866138056	0
"plate_1"	"I"	49	31.4236644924367	0
"plate_1"	"J"	50	31.7893253124085	0
"plate_1"	"K"	51	31.894163495263	0
"plate_1"	"L"	52	31.8972573150602	0
"plate_1"	"C"	53	31.8997941800785	0
"plate_1"	"D"	54	31.8999839533853	0
"plate_1"	"E"	55	31.9	0
"plate_1"	"F"	56	31.8999988411923	0
"plate_1"	"G"	57	14.0785928117417	0
"plate_1"	"H"	58	14.7747714898534	0
"plate_1"	"I"	59	30.0017406394836	0
"plate_1"	"J"	60	31.8635053813018	0
"plate_1"	"K"	61	31.8996939220529	0
"plate_1"	"L"	62	31.8999845563028	0
"plate_1"	"C"	63	30.6	0
"plate_1"	"D"	64	30.6	0
"plate_1"	"E"	65	30.6	0
"plate_1"	"F"	66	13.8703878602111	0
"plate_1"	"G"	67	18.7169574586761	0
"plate_1"	"H"	68	25.8239890402022	0
"plate_1"	"I"	69	30.1430762842809	0
"plate_1"	"J"	70	30.4938355661348	0
"plate_1"	"K"	71	30.5944013465532	0
"plate_1"	"L"	72	30.5973690859198	0
"plate_1"	"C"	73	30.5998025677242	0
"plate_1"	"D"	74	30.5999846073226	0
"plate_1"	"E"	75	30.6	0
"plate_1"	"F"	76	30.5999988884165	0
"plate_1"	"G"	77	13.5048570545234	0
"plate_1"	"H"	78	14.1726648147183	0
"plate_1"	"I"	79	28.7790991714169	0
"plate_1"	"J"	80	30.5649926228162	0
"plate_1"	"K"	81	30.5997063954489	0
"plate_1"	"L"	82	30.5999851856698	0
"plate_1"	"C"	83	91.2	0
"plate_1"	"D"	84	91.2	0
"plate_1"	"E"	85	91.2	0
"plate_1"	"F"	86	41.3391951912173	0
"plate_1"	"G"	87	55.7838732101719	0
"plate_1"	"H"	88	76.9656143943282	0
"plate_1"	"I"	89	89.8381881413863	0
"plate_1"	"J"	90	90.8835883539704	0
"plate_1"	"K"	91	91.1833138171782	0
"plate_1"	"L"	92	91.19215884431	0
"plate_1"	"C"	93	91.1994115743937	0
"plate_1"	"D"	94	91.1999541237849	0
"plate_1"	"E"	95	91.2	0
"plate_1"	"F"	96	91.1999966870452	0
"plate_1"	"G"	97	40.2497700448541	0
"plate_1"	"H"	98	42.2400990556311	0
"plate_1"	"I"	99	85.773001452066	0
"plate_1"	"J"	100	91.095664287609	0
"plate_1"	"K"	101	91.1991249432986	0
"plate_1"	"L"	102	91.1999558474864	0
"plate_1"	"C"	3	16.4	0
"plate_1"	"D"	4	16.4	0
"plate_1"	"E"	5	16.4	0
"plate_1"	"F"	6	7.43380264403469	0
"plate_1"	"G"	7	10.0313105334081	0
"plate_1"	"H"	8	13.8403078516116	0
"plate_1"	"I"	9	16.1551127798107	0
"plate_1"	"J"	10	16.3431014145298	0
"plate_1"	"K"	11	16.3969994144926	0
"plate_1"	"L"	12	16.3985899676171	0
"plate_1"	"C"	13	16.3998941866234	0
"plate_1"	"D"	14	16.3999917503297	0
"plate_1"	"E"	15	16.4	0
"plate_1"	"F"	16	16.3999994042494	0
"plate_1"	"G"	17	7.23789724490797	0
"plate_1"	"H"	18	7.59580728631962	0
"plate_1"	"I"	19	15.4240923663803	0
"plate_1"	"J"	20	16.3812378762806	0
"plate_1"	"K"	21	16.3998426433125	0
"plate_1"	"L"	22	16.3999920602936	0
"plate_1"	"C"	23	93.6	0
"plate_1"	"D"	24	93.6	0
"plate_1"	"E"	25	93.6	0
"plate_1"	"F"	26	42.4270687488809	0
"plate_1"	"G"	27	57.2518698735974	0
"plate_1"	"H"	28	78.9910252994421	0
"plate_1"	"I"	29	92.2023509872123	0
"plate_1"	"J"	30	93.2752617317065	0
"plate_1"	"K"	31	93.5828747071039	0
"plate_1"	"L"	32	93.5919524981076	0
"plate_1"	"C"	33	93.5993960895094	0
"plate_1"	"D"	34	93.5999529165161	0
"plate_1"	"E"	35	93.6	0
"plate_1"	"F"	36	93.5999965998622	0
"plate_1"	"G"	37	41.3089745197187	0
"plate_1"	"H"	38	43.3516806097266	0
"plate_1"	"I"	39	88.0301857008045	0
"plate_1"	"J"	40	93.4929186109672	0
"plate_1"	"K"	41	93.5991019154906	0
"plate_1"	"L"	42	93.5999546855781	0
"plate_1"	"C"	43	100	0
"plate_1"	"D"	44	100	0
"plate_1"	"E"	45	100	0
"plate_1"	"F"	46	45.3280649026506	0
"plate_1"	"G"	47	61.1665276427323	0
"plate_1"	"H"	48	84.3921210464125	0
"plate_1"	"I"	49	98.5067852427482	0
"plate_1"	"J"	50	99.6530574056693	0
"plate_1"	"K"	51	99.9817037469059	0
"plate_1"	"L"	52	99.991402241568	0
"plate_1"	"C"	53	99.9993547964844	0
"plate_1"	"D"	54	99.9999496971326	0
"plate_1"	"E"	55	100	0
"plate_1"	"F"	56	99.9999963673741	0
"plate_1"	"G"	57	44.1335197860242	0
"plate_1"	"H"	58	46.3158980873148	0
"plate_1"	"I"	59	94.0493436974407	0
"plate_1"	"J"	60	99.8855968065889	0
"plate_1"	"K"	61	99.9990405080028	0
"plate_1"	"L"	62	99.9999515871561	0
"plate_1"	"C"	63	16.4	0
"plate_1"	"D"	64	16.4	0
"plate_1"	"E"	65	16.4	0
"plate_1"	"F"	66	7.43380264403469	0
"plate_1"	"G"	67	10.0313105334081	0
"plate_1"	"H"	68	13.8403078516116	0
"plate_1"	"I"	69	16.1551127798107	0
"plate_1"	"J"	70	16.3431014145298	0
"plate_1"	"K"	71	16.3969994144926	0
"plate_1"	"L"	72	16.3985899676171	0
"plate_1"	"C"	73	16.3998941866234	0
"plate_1"	"D"	74	16.3999917503297	0
"plate_1"	"E"	75	16.4	0
"plate_1"	"F"	76	16.3999994042494	0
"plate_1"	"G"	77	7.23789724490797	0
"plate_1"	"H"	78	7.59580728631962	0
"plate_1"	"I"	79	15.4240923663803	0
"plate_1"	"J"	80	16.3812378762806	0
"plate_1"	"K"	81	16.3998426433125	0
"plate_1"	"L"	82	16.3999920602936	0
"plate_1"	"C"	83	100	0
"plate_1"	"D"	84	100	0
"plate_1"	"E"	85	100	0
"plate_1"	"F"	86	45.3280649026506	0
"plate_1"	"G"	87	61.1665276427323	0
"plate_1"	"H"	88	84.3921210464125	0
"plate_1"	"I"	89	98.5067852427482	0
"plate_1"	"J"	90	99.6530574056693	0
"plate_1"	"K"	91	99.9817037469059	0
"plate_1"	"L"	92	99.991402241568	0
"plate_1"	"C"	93	99.9993547964844	0
"plate_1"	"D"	94	99.9999496971326	0
"plate_1"	"E"	95	100	0
"plate_1"	"F"	96	99.9999963673741	0
"plate_1"	"G"	97	44.1335197860242	0
"plate_1"	"H"	98	46.3158980873148	0
"plate_1"	"I"	99	94.0493436974407	0
"plate_1"	"J"	100	99.8855968065889	0
"plate_1"	"K"	101	99.9990405080028	0
"plate_1"	"L"	102	99.9999515871561	0
"plate_1"	"C"	3	24.8	0
"plate_1"	"D"	4	24.8	0
"plate_1"	"E"	5	24.8	0
"plate_1"	"F"	6	11.2413600958573	0
"plate_1"	"G"	7	15.1692988553976	0
"plate_1"	"H"	8	20.9292460195103	0
"plate_1"	"I"	9	24.4296827402015	0
"plate_1"	"J"	10	24.713958236606	0
"plate_1"	"K"	11	24.7954625292327	0
"plate_1"	"L"	12	24.7978677559089	0
"plate_1"	"C"	13	24.7998399895281	0
"plate_1"	"D"	14	24.7999875248889	0
"plate_1"	"E"	15	24.8	0
"plate_1"	"F"	16	24.7999990991088	0
"plate_1"	"G"	17	10.945112906934	0
"plate_1"	"H"	18	11.4863427256541	0
"plate_1"	"I"	19	23.3242372369653	0
"plate_1"	"J"	20	24.771628008034	0
"plate_1"	"K"	21	24.7997620459847	0
"plate_1"	"L"	22	24.7999879936147	0
"plate_1"	"C"	23	16.4	0
"plate_1"	"D"	24	16.4	0
"plate_1"	"E"	25	16.4	0
"plate_1"	"F"	26	7.43380264403469	0
"plate_1"	"G"	27	10.0313105334081	0
"plate_1"	"H"	28	13.8403078516116	0
"plate_1"	"I"	29	16.1551127798107	0
"plate_1"	"J"	30	16.3431014145298	0
"plate_1"	"K"	31	16.3969994144926	0
"plate_1"	"L"	32	16.3985899676171	0
"plate_1"	"C"	33	16.3998941866234	0
"plate_1"	"D"	34	16.3999917503297	0
"plate_1"	"E"	35	16.4	0
"plate_1"	"F"	36	16.3999994042494	0
"plate_1"	"G"	37	7.23789724490797	0
"plate_1"	"H"	38	7.59580728631962	0
"plate_1"	"I"	39	15.4240923663803	0
"plate_1"	"J"	40	16.3812378762806	0
"plate_1"	"K"	41	16.3998426433125	0
"plate_1"	"L"	42	16.3999920602936	0
"plate_1"	"C"	43	98.2	0
"plate_1"	"D"	44	98.2	0
"plate_1"	"E"	45	98.2	0
"plate_1"	"F"	46	44.5121597344028	0
"plate_1"	"G"	47	60.0655301451631	0
"plate_1"	"H"	48	82.8730628675771	0
"plate_1"	"I"	49	96.7336631083787	0
"plate_1"	"J"	50	97.8593023723673	0
"plate_1"	"K"	51	98.1820330794616	0
"plate_1"	"L"	52	98.1915570012197	0
"plate_1"	"C"	53	98.1993664101477	0
"plate_1"	"D"	54	98.1999506025842	0
"plate_1"	"E"	55	98.2	0
"plate_1"	"F"	56	98.1999964327614	0
"plate_1"	"G"	57	43.3391164298758	0
"plate_1"	"H"	58	45.4822119217431	0
"plate_1"	"I"	59	92.3564555108868	0
"plate_1"	"J"	60	98.0876560640703	0
"plate_1"	"K"	61	98.1990577788588	0
"plate_1"	"L"	62	98.1999524585873	0
"plate_1"	"C"	63	16.8	0
"plate_1"	"D"	64	16.8	0
"plate_1"	"E"	65	16.8	0
"plate_1"	"F"	66	7.61511490364529	0
"plate_1"	"G"	67	10.275976643979	0
"plate_1"	"H"	68	14.1778763357973	0
"plate_1"	"I"	69	16.5491399207817	0
"plate_1"	"J"	70	16.7417136441525	0
"plate_1"	"K"	71	16.7969262294802	0
"plate_1"	"L"	72	16.7985555765834	0
"plate_1"	"C"	73	16.7998916058094	0
"plate_1"	"D"	74	16.7999915491183	0
"plate_1"	"E"	75	16.8	0
"plate_1"	"F"	76	16.7999993897189	0
"plate_1"	"G"	77	7.41443132405207	0
"plate_1"	"H"	78	7.78107087866888	0
"plate_1"	"I"	79	15.80028974117	0
"plate_1"	"J"	80	16.7807802635069	0
"plate_1"	"K"	81	16.7998388053445	0
"plate_1"	"L"	82	16.7999918666422	0
"plate_1"	"C"	83	74.3	0
"plate_1"	"D"	84	74.3	0
"plate_1"	"E"	85	74.3	0
"plate_1"	"F"	86	33.6787522226694	0
"plate_1"	"G"	87	45.4467300385501	0
"plate_1"	"H"	88	62.7033459374845	0
"plate_1"	"I"	89	73.1905414353619	0
"plate_1"	"J"	90	74.0422216524123	0
"plate_1"	"K"	91	74.2864058839511	0
"plate_1"	"L"	92	74.293611865485	0
"plate_1"	"C"	93	74.2995206137879	0
"plate_1"	"D"	94	74.2999626249695	0
"plate_1"	"E"	95	74.3	0
"plate_1"	"F"	96	74.299997300959	0
"plate_1"	"G"	97	32.791205201016	0
"plate_1"	"H"	98	34.4127122788749	0
"plate_1"	"I"	99	69.8786623671985	0
"plate_1"	"J"	100	74.2149984272955	0
"plate_1"	"K"	101	74.2992870974461	0
"plate_1"	"L"	102	74.299964029257	0
"plate_1"	"C"	3	27.6	0
"plate_1"	"D"	4	27.6	0
"plate_1"	"E"	5	7.77345604205189	0
"plate_1"	"F"	6	25.2100979535888	0
"plate_1"	"G"	7	27.092783961994	0
"plate_1"	"H"	8	27.5963503322339	0
"plate_1"	"I"	9	27.6	0
"plate_1"	"J"	10	27.5999550105267	0
"plate_1"	"K"	11	27.6	0
"plate_1"	"L"	12	6.77521328581993	0
"plate_1"	"C"	13	6.8772069028747	0
"plate_1"	"D"	14	6.85041376304345	0
"plate_1"	"E"	15	15.8614298008922	0
"plate_1"	"F"	16	13.4298924577018	0
"plate_1"	"G"	17	23.6998359759321	0
"plate_1"	"H"	18	27.307608768101	0
"plate_1"	"I"	19	27.5671673474027	0
"plate_1"	"J"	20	27.5438262138681	0
"plate_1"	"K"	21	27.5938991619389	0
"plate_1"	"L"	22	27.5995947626169	0
"plate_1"	"C"	23	43.2	0
"plate_1"	"D"	24	43.2	0
"plate_1"	"E"	25	12.1671485875595	0
"plate_1"	"F"	26	39.4592837534434	0
"plate_1"	"G"	27	42.4060966361645	0
"plate_1"	"H"	28	43.19428747654	0
"plate_1"	"I"	29	43.2	0
"plate_1"	"J"	30	43.1999295816939	0
"plate_1"	"K"	31	43.2	0
"plate_1"	"L"	32	10.6046816647616	0
"plate_1"	"C"	33	10.7643238479778	0
"plate_1"	"D"	34	10.7223867595463	0
