"Barcode"	"WellRow"	"WellColumn"	"ReadoutValue"	"BackgroundValue"
"plate_3"	"E"	3	91.5	0
"plate_3"	"F"	4	96.3	0
"plate_3"	"G"	5	73.2	0
"plate_3"	"H"	6	96.2	0
"plate_3"	"I"	7	66.7	0
"plate_3"	"J"	3	97.9	0
"plate_3"	"K"	4	98.5	0
"plate_3"	"L"	5	76.6	0
"plate_3"	"M"	6	78.9	0
"plate_3"	"N"	7	47.6	0
"plate_1"	"O"	3	63.8	0
"plate_1"	"P"	4	84.2	0
"plate_1"	"Q"	5	92.8	0
"plate_1"	"R"	6	98.4	0
"plate_1"	"S"	7	50	0
"plate_1"	"T"	3	75.3	0
"plate_1"	"U"	4	95.2	0
"plate_1"	"V"	5	93.6	0
"plate_1"	"W"	6	80.7	0
"plate_1"	"X"	7	72.1	0
"plate_1"	"Y"	3	65.2	0
"plate_1"	"Z"	4	74.4	0
"plate_1"	NA	5	62.4	0
"plate_1"	NA	6	89.2	0
"plate_1"	NA	7	57.9	0
"plate_1"	NA	3	85.6	0
"plate_1"	NA	4	92.5	0
"plate_1"	NA	5	57.9	0
"plate_1"	NA	6	73.1	0
"plate_1"	NA	7	44.7	0
"plate_2"	"O"	3	63.8	0
"plate_2"	"P"	4	84.2	0
"plate_2"	"Q"	5	92.8	0
"plate_2"	"R"	6	98.4	0
"plate_2"	"S"	7	50	0
"plate_2"	"T"	3	75.3	0
"plate_2"	"U"	4	95.2	0
"plate_2"	"V"	5	93.6	0
"plate_2"	"W"	6	80.7	0
"plate_2"	"X"	7	72.1	0
"plate_2"	"Y"	3	65.2	0
"plate_2"	"Z"	4	74.4	0
"plate_2"	NA	5	62.4	0
"plate_2"	NA	6	89.2	0
"plate_2"	NA	7	57.9	0
"plate_2"	NA	3	85.6	0
"plate_2"	NA	4	92.5	0
"plate_2"	NA	5	57.9	0
"plate_2"	NA	6	73.1	0
"plate_2"	NA	7	44.7	0
"plate_3"	"O"	3	63.8	0
"plate_3"	"P"	4	84.2	0
"plate_3"	"Q"	5	92.8	0
"plate_3"	"R"	6	98.4	0
"plate_3"	"S"	7	50	0
"plate_3"	"T"	3	75.3	0
"plate_3"	"U"	4	95.2	0
"plate_3"	"V"	5	93.6	0
"plate_3"	"W"	6	80.7	0
"plate_3"	"X"	7	72.1	0
"plate_3"	"Y"	3	65.2	0
"plate_3"	"Z"	4	74.4	0
"plate_3"	NA	5	62.4	0
"plate_3"	NA	6	89.2	0
"plate_3"	NA	7	57.9	0
"plate_3"	NA	3	85.6	0
"plate_3"	NA	4	92.5	0
"plate_3"	NA	5	57.9	0
"plate_3"	NA	6	73.1	0
"plate_3"	NA	7	44.7	0
"plate_1"	NA	3	63.5	0
"plate_1"	NA	4	81.8	0
"plate_1"	NA	5	84.1	0
"plate_1"	NA	6	95.8	0
"plate_1"	NA	7	49.5	0
"plate_1"	NA	3	74.7	0
"plate_1"	NA	4	92.7	0
"plate_1"	NA	5	84.1	0
"plate_1"	NA	6	75.8	0
"plate_1"	NA	7	71.9	0
"plate_1"	NA	3	58.4	0
"plate_1"	NA	4	63.4	0
"plate_1"	"C"	5	61	0
"plate_1"	"D"	6	87.8	0
"plate_1"	"E"	7	57.1	0
"plate_1"	"F"	3	80.8	0
"plate_1"	"G"	4	90.7	0
"plate_1"	"H"	5	54.9	0
"plate_1"	"I"	6	72.4	0
"plate_1"	"J"	7	44.3	0
"plate_2"	NA	3	63.5	0
"plate_2"	NA	4	81.8	0
"plate_2"	NA	5	84.1	0
"plate_2"	NA	6	95.8	0
"plate_2"	NA	7	49.5	0
"plate_2"	NA	3	74.7	0
"plate_2"	NA	4	92.7	0
"plate_2"	NA	5	84.1	0
"plate_2"	NA	6	75.8	0
"plate_2"	NA	7	71.9	0
"plate_2"	NA	3	58.4	0
"plate_2"	NA	4	63.4	0
"plate_2"	"C"	5	61	0
"plate_2"	"D"	6	87.8	0
"plate_2"	"E"	7	57.1	0
"plate_2"	"F"	3	80.8	0
"plate_2"	"G"	4	90.7	0
"plate_2"	"H"	5	54.9	0
"plate_2"	"I"	6	72.4	0
"plate_2"	"J"	7	44.3	0
"plate_3"	NA	3	63.5	0
"plate_3"	NA	4	81.8	0
"plate_3"	NA	5	84.1	0
"plate_3"	NA	6	95.8	0
"plate_3"	NA	7	49.5	0
"plate_3"	NA	3	74.7	0
"plate_3"	NA	4	92.7	0
"plate_3"	NA	5	84.1	0
"plate_3"	NA	6	75.8	0
"plate_3"	NA	7	71.9	0
"plate_3"	NA	3	58.4	0
"plate_3"	NA	4	63.4	0
"plate_3"	"C"	5	61	0
"plate_3"	"D"	6	87.8	0
"plate_3"	"E"	7	57.1	0
"plate_3"	"F"	3	80.8	0
"plate_3"	"G"	4	90.7	0
"plate_3"	"H"	5	54.9	0
"plate_3"	"I"	6	72.4	0
"plate_3"	"J"	7	44.3	0
"plate_1"	"K"	3	63.5	0
"plate_1"	"L"	4	81.6	0
"plate_1"	"M"	5	83.2	0
"plate_1"	"N"	6	95.5	0
"plate_1"	"O"	7	49.5	0
"plate_1"	"P"	3	74.7	0
"plate_1"	"Q"	4	92.6	0
"plate_1"	"R"	5	83	0
"plate_1"	"S"	6	75.4	0
"plate_1"	"T"	7	71.8	0
"plate_1"	"U"	3	58	0
"plate_1"	"V"	4	62.6	0
"plate_1"	"W"	5	60.9	0
"plate_1"	"X"	6	87.7	0
"plate_1"	"Y"	7	57.1	0
"plate_1"	"Z"	3	80.6	0
"plate_1"	NA	4	90.6	0
"plate_1"	NA	5	54.6	0
"plate_1"	NA	6	72.3	0
"plate_1"	NA	7	44.3	0
"plate_2"	"K"	3	63.5	0
"plate_2"	"L"	4	81.6	0
"plate_2"	"M"	5	83.2	0
"plate_2"	"N"	6	95.5	0
"plate_2"	"O"	7	49.5	0
"plate_2"	"P"	3	74.7	0
"plate_2"	"Q"	4	92.6	0
"plate_2"	"R"	5	83	0
"plate_2"	"S"	6	75.4	0
"plate_2"	"T"	7	71.8	0
"plate_2"	"U"	3	58	0
"plate_2"	"V"	4	62.6	0
"plate_2"	"W"	5	60.9	0
"plate_2"	"X"	6	87.7	0
"plate_2"	"Y"	7	57.1	0
"plate_2"	"Z"	3	80.6	0
"plate_2"	NA	4	90.6	0
"plate_2"	NA	5	54.6	0
"plate_2"	NA	6	72.3	0
"plate_2"	NA	7	44.3	0
"plate_3"	"K"	3	63.5	0
"plate_3"	"L"	4	81.6	0
"plate_3"	"M"	5	83.2	0
"plate_3"	"N"	6	95.5	0
"plate_3"	"O"	7	49.5	0
"plate_3"	"P"	3	74.7	0
"plate_3"	"Q"	4	92.6	0
"plate_3"	"R"	5	83	0
"plate_3"	"S"	6	75.4	0
"plate_3"	"T"	7	71.8	0
"plate_3"	"U"	3	58	0
"plate_3"	"V"	4	62.6	0
"plate_3"	"W"	5	60.9	0
"plate_3"	"X"	6	87.7	0
"plate_3"	"Y"	7	57.1	0
"plate_3"	"Z"	3	80.6	0
"plate_3"	NA	4	90.6	0
"plate_3"	NA	5	54.6	0
"plate_3"	NA	6	72.3	0
"plate_3"	NA	7	44.3	0
"plate_1"	NA	3	63.5	0
"plate_1"	NA	4	81.6	0
"plate_1"	NA	5	83.1	0
"plate_1"	NA	6	95.5	0
"plate_1"	NA	7	49.5	0
"plate_1"	NA	3	74.7	0
"plate_1"	NA	4	92.5	0
"plate_1"	NA	5	82.9	0
"plate_1"	NA	6	75.3	0
"plate_1"	NA	7	71.8	0
"plate_1"	NA	3	58	0
"plate_1"	NA	4	62.5	0
"plate_1"	NA	5	60.9	0
"plate_1"	NA	6	87.7	0
"plate_1"	NA	7	57.1	0
"plate_1"	NA	3	80.6	0
"plate_1"	"C"	4	90.6	0
"plate_1"	"D"	5	54.6	0
"plate_1"	"E"	6	72.3	0
"plate_1"	"F"	7	44.3	0
"plate_2"	NA	3	63.5	0
"plate_2"	NA	4	81.6	0
"plate_2"	NA	5	83.1	0
"plate_2"	NA	6	95.5	0
"plate_2"	NA	7	49.5	0
"plate_2"	NA	3	74.7	0
"plate_2"	NA	4	92.5	0
"plate_2"	NA	5	82.9	0
"plate_2"	NA	6	75.3	0
"plate_2"	NA	7	71.8	0
"plate_2"	NA	3	58	0
"plate_2"	NA	4	62.5	0
"plate_2"	NA	5	60.9	0
"plate_2"	NA	6	87.7	0
"plate_2"	NA	7	57.1	0
"plate_2"	NA	3	80.6	0
"plate_2"	"C"	4	90.6	0
"plate_2"	"D"	5	54.6	0
"plate_2"	"E"	6	72.3	0
"plate_2"	"F"	7	44.3	0
"plate_3"	NA	3	63.5	0
"plate_3"	NA	4	81.6	0
"plate_3"	NA	5	83.1	0
"plate_3"	NA	6	95.5	0
"plate_3"	NA	7	49.5	0
"plate_3"	NA	3	74.7	0
"plate_3"	NA	4	92.5	0
"plate_3"	NA	5	82.9	0
"plate_3"	NA	6	75.3	0
"plate_3"	NA	7	71.8	0
"plate_3"	NA	3	58	0
"plate_3"	NA	4	62.5	0
"plate_3"	NA	5	60.9	0
"plate_3"	NA	6	87.7	0
"plate_3"	NA	7	57.1	0
"plate_3"	NA	3	80.6	0
"plate_3"	"C"	4	90.6	0
"plate_3"	"D"	5	54.6	0
"plate_3"	"E"	6	72.3	0
"plate_3"	"F"	7	44.3	0
"plate_1"	"G"	3	63.5	0
"plate_1"	"H"	4	81.6	0
"plate_1"	"I"	5	83.1	0
"plate_1"	"J"	6	95.5	0
"plate_1"	"K"	7	49.5	0
"plate_1"	"L"	3	74.7	0
"plate_1"	"M"	4	92.5	0
"plate_1"	"N"	5	82.9	0
"plate_1"	"O"	6	75.3	0
"plate_1"	"P"	7	71.8	0
"plate_1"	"Q"	3	58	0
"plate_1"	"R"	4	62.5	0
"plate_1"	"S"	5	60.9	0
"plate_1"	"T"	6	87.7	0
"plate_1"	"U"	7	57.1	0
"plate_1"	"V"	3	80.6	0
"plate_1"	"W"	4	90.6	0
"plate_1"	"X"	5	54.6	0
"plate_1"	"Y"	6	72.3	0
"plate_1"	"Z"	7	44.3	0
"plate_2"	"G"	3	63.5	0
"plate_2"	"H"	4	81.6	0
"plate_2"	"I"	5	83.1	0
"plate_2"	"J"	6	95.5	0
"plate_2"	"K"	7	49.5	0
"plate_2"	"L"	3	74.7	0
"plate_2"	"M"	4	92.5	0
"plate_2"	"N"	5	82.9	0
"plate_2"	"O"	6	75.3	0
"plate_2"	"P"	7	71.8	0
"plate_2"	"Q"	3	58	0
"plate_2"	"R"	4	62.5	0
"plate_2"	"S"	5	60.9	0
"plate_2"	"T"	6	87.7	0
"plate_2"	"U"	7	57.1	0
"plate_2"	"V"	3	80.6	0
"plate_2"	"W"	4	90.6	0
"plate_2"	"X"	5	54.6	0
"plate_2"	"Y"	6	72.3	0
"plate_2"	"Z"	7	44.3	0
"plate_3"	"G"	3	63.5	0
"plate_3"	"H"	4	81.6	0
"plate_3"	"I"	5	83.1	0
"plate_3"	"J"	6	95.5	0
"plate_3"	"K"	7	49.5	0
"plate_3"	"L"	3	74.7	0
"plate_3"	"M"	4	92.5	0
"plate_3"	"N"	5	82.9	0
"plate_3"	"O"	6	75.3	0
"plate_3"	"P"	7	71.8	0
"plate_3"	"Q"	3	58	0
"plate_3"	"R"	4	62.5	0
"plate_3"	"S"	5	60.9	0
"plate_3"	"T"	6	87.7	0
"plate_3"	"U"	7	57.1	0
"plate_3"	"V"	3	80.6	0
"plate_3"	"W"	4	90.6	0
"plate_3"	"X"	5	54.6	0
"plate_3"	"Y"	6	72.3	0
"plate_3"	"Z"	7	44.3	0
"plate_1"	NA	3	63.5	0
"plate_1"	NA	4	81.6	0
"plate_1"	NA	5	83.1	0
"plate_1"	NA	6	95.5	0
"plate_1"	NA	7	49.5	0
"plate_1"	NA	3	74.7	0
"plate_1"	NA	4	92.5	0
"plate_1"	NA	5	82.9	0
"plate_1"	NA	6	75.3	0
"plate_1"	NA	7	71.8	0
"plate_1"	NA	3	58	0
"plate_1"	NA	4	62.5	0
"plate_1"	NA	5	60.9	0
"plate_1"	NA	6	87.7	0
"plate_1"	NA	7	57.1	0
"plate_1"	NA	3	80.6	0
"plate_1"	NA	4	90.6	0
"plate_1"	NA	5	54.6	0
"plate_1"	NA	6	72.3	0
"plate_1"	NA	7	44.3	0
"plate_2"	NA	3	63.5	0
"plate_2"	NA	4	81.6	0
"plate_2"	NA	5	83.1	0
"plate_2"	NA	6	95.5	0
"plate_2"	NA	7	49.5	0
"plate_2"	NA	3	74.7	0
"plate_2"	NA	4	92.5	0
"plate_2"	NA	5	82.9	0
"plate_2"	NA	6	75.3	0
"plate_2"	NA	7	71.8	0
"plate_2"	NA	3	58	0
"plate_2"	NA	4	62.5	0
"plate_2"	NA	5	60.9	0
"plate_2"	NA	6	87.7	0
"plate_2"	NA	7	57.1	0
"plate_2"	NA	3	80.6	0
"plate_2"	NA	4	90.6	0
"plate_2"	NA	5	54.6	0
"plate_2"	NA	6	72.3	0
"plate_2"	NA	7	44.3	0
"plate_3"	NA	3	63.5	0
"plate_3"	NA	4	81.6	0
"plate_3"	NA	5	83.1	0
"plate_3"	NA	6	95.5	0
"plate_3"	NA	7	49.5	0
"plate_3"	NA	3	74.7	0
"plate_3"	NA	4	92.5	0
"plate_3"	NA	5	82.9	0
"plate_3"	NA	6	75.3	0
"plate_3"	NA	7	71.8	0
"plate_3"	NA	3	58	0
"plate_3"	NA	4	62.5	0
"plate_3"	NA	5	60.9	0
"plate_3"	NA	6	87.7	0
"plate_3"	NA	7	57.1	0
"plate_3"	NA	3	80.6	0
"plate_3"	NA	4	90.6	0
"plate_3"	NA	5	54.6	0
"plate_3"	NA	6	72.3	0
"plate_3"	NA	7	44.3	0
"plate_11"	"C"	3	79.3	0
"plate_11"	"D"	4	79.3	0
"plate_11"	"E"	5	49.6	0
"plate_11"	"F"	6	49.6	0
"plate_11"	"G"	7	99.1	0
"plate_11"	"H"	3	79.3	0
"plate_11"	"I"	4	79.3	0
"plate_11"	"J"	5	49.6	0
"plate_11"	"K"	6	49.6	0
"plate_11"	"L"	7	99.1	0
"plate_11"	"M"	3	79.3	0
"plate_11"	"N"	4	79.3	0
"plate_11"	"O"	5	49.6	0
"plate_11"	"P"	6	49.6	0
"plate_11"	"Q"	7	99.1	0
"plate_11"	"R"	3	79.3	0
"plate_11"	"S"	4	79.3	0
"plate_11"	"T"	5	49.6	0
"plate_11"	"U"	6	49.6	0
"plate_11"	"V"	7	99.1	0
"plate_21"	"C"	3	79.3	0
"plate_21"	"D"	4	79.3	0
"plate_21"	"E"	5	49.6	0
"plate_21"	"F"	6	49.6	0
"plate_21"	"G"	7	99.1	0
"plate_21"	"H"	3	79.3	0
"plate_21"	"I"	4	79.3	0
"plate_21"	"J"	5	49.6	0
"plate_21"	"K"	6	49.6	0
"plate_21"	"L"	7	99.1	0
"plate_21"	"M"	3	79.3	0
"plate_21"	"N"	4	79.3	0
"plate_21"	"O"	5	49.6	0
"plate_21"	"P"	6	49.6	0
"plate_21"	"Q"	7	99.1	0
"plate_21"	"R"	3	79.3	0
"plate_21"	"S"	4	79.3	0
"plate_21"	"T"	5	49.6	0
"plate_21"	"U"	6	49.6	0
"plate_21"	"V"	7	99.1	0
"plate_31"	"C"	3	79.3	0
"plate_31"	"D"	4	79.3	0
"plate_31"	"E"	5	49.6	0
"plate_31"	"F"	6	49.6	0
"plate_31"	"G"	7	99.1	0
"plate_31"	"H"	3	79.3	0
"plate_31"	"I"	4	79.3	0
"plate_31"	"J"	5	49.6	0
"plate_31"	"K"	6	49.6	0
"plate_31"	"L"	7	99.1	0
"plate_31"	"M"	3	79.3	0
"plate_31"	"N"	4	79.3	0
"plate_31"	"O"	5	49.6	0
"plate_31"	"P"	6	49.6	0
"plate_31"	"Q"	7	99.1	0
"plate_31"	"R"	3	79.3	0
"plate_31"	"S"	4	79.3	0
"plate_31"	"T"	5	49.6	0
"plate_31"	"U"	6	49.6	0
"plate_31"	"V"	7	99.1	0
"plate_11"	"W"	3	79.3	0
"plate_11"	"X"	4	79.3	0
"plate_11"	"Y"	5	49.6	0
"plate_11"	"Z"	6	49.6	0
"plate_11"	NA	7	99.1	0
"plate_11"	NA	3	79.3	0
"plate_11"	"C"	4	79.3	0
"plate_11"	"D"	5	49.6	0
"plate_11"	"E"	6	49.6	0
"plate_11"	"F"	7	99.1	0
"plate_11"	"G"	3	79.3	0
"plate_11"	"H"	4	79.3	0
"plate_11"	"I"	5	49.6	0
"plate_11"	"J"	6	49.6	0
"plate_11"	"K"	7	99.1	0
"plate_11"	"L"	3	79.3	0
"plate_11"	"M"	4	79.3	0
"plate_11"	"N"	5	49.6	0
"plate_11"	"O"	6	49.6	0
"plate_11"	"P"	7	99.1	0
"plate_21"	"W"	3	79.3	0
"plate_21"	"X"	4	79.3	0
"plate_21"	"Y"	5	49.6	0
"plate_21"	"Z"	6	49.6	0
"plate_21"	NA	7	99.1	0
"plate_21"	NA	3	79.3	0
"plate_21"	"C"	4	79.3	0
"plate_21"	"D"	5	49.6	0
"plate_21"	"E"	6	49.6	0
"plate_21"	"F"	7	99.1	0
"plate_21"	"G"	3	79.3	0
"plate_21"	"H"	4	79.3	0
"plate_21"	"I"	5	49.6	0
"plate_21"	"J"	6	49.6	0
"plate_21"	"K"	7	99.1	0
"plate_21"	"L"	3	79.3	0
"plate_21"	"M"	4	79.3	0
"plate_21"	"N"	5	49.6	0
"plate_21"	"O"	6	49.6	0
"plate_21"	"P"	7	99.1	0
"plate_31"	"W"	3	79.3	0
"plate_31"	"X"	4	79.3	0
"plate_31"	"Y"	5	49.6	0
"plate_31"	"Z"	6	49.6	0
"plate_31"	NA	7	99.1	0
