Barcode	clid	CellLineName	Tissue	ReferenceDivisionTime	Gnumber	DrugName	drug_moa	Concentration	Gnumber_2	DrugName_2	drug_moa_2	Concentration_2	ReadoutValue	BackgroundValue	Duration
plate_2	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.001	vehicle	vehicle	vehicle	0	97.6999967010294	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.001	vehicle	vehicle	vehicle	0	99.999998409585	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.001	vehicle	vehicle	vehicle	0	99.9999404541773	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.001	vehicle	vehicle	vehicle	0	99.6999966334968	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.001	vehicle	vehicle	vehicle	0	99.999998409585	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.001	vehicle	vehicle	vehicle	0	99.9999404541773	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	99.9999966233669	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	99.999998409585	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	99.299940870998	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00026	drug_026	moa_E	0.001	vehicle	vehicle	vehicle	0	99.9999966233669	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00026	drug_026	moa_E	0.001	vehicle	vehicle	vehicle	0	99.999998409585	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00026	drug_026	moa_E	0.001	vehicle	vehicle	vehicle	0	99.9999404541773	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.001	vehicle	vehicle	vehicle	0	97.6999967010294	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.001	vehicle	vehicle	vehicle	0	99.999998409585	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.001	vehicle	vehicle	vehicle	0	99.9999404541773	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.001	vehicle	vehicle	vehicle	0	99.6999966334968	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.001	vehicle	vehicle	vehicle	0	99.999998409585	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.001	vehicle	vehicle	vehicle	0	99.9999404541773	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	99.9999966233669	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	99.999998409585	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	99.299940870998	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00026	drug_026	moa_E	0.001	vehicle	vehicle	vehicle	0	99.9999966233669	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00026	drug_026	moa_E	0.001	vehicle	vehicle	vehicle	0	99.999998409585	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00026	drug_026	moa_E	0.001	vehicle	vehicle	vehicle	0	99.9999404541773	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.001	vehicle	vehicle	vehicle	0	97.6999967010294	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.001	vehicle	vehicle	vehicle	0	99.999998409585	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.001	vehicle	vehicle	vehicle	0	99.9999404541773	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.001	vehicle	vehicle	vehicle	0	99.6999966334968	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.001	vehicle	vehicle	vehicle	0	99.999998409585	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.001	vehicle	vehicle	vehicle	0	99.9999404541773	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	99.9999966233669	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	99.999998409585	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	99.299940870998	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00026	drug_026	moa_E	0.001	vehicle	vehicle	vehicle	0	99.9999966233669	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00026	drug_026	moa_E	0.001	vehicle	vehicle	vehicle	0	99.999998409585	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00026	drug_026	moa_E	0.001	vehicle	vehicle	vehicle	0	99.9999404541773	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	84.1999510640802	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.6999705858782	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9992073784359	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	96.0999441479586	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9999704973703	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9992073784359	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.3999422300425	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.7999705563756	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	93.599258106216	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00026	drug_026	moa_E	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9999418813304	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00026	drug_026	moa_E	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9999704973703	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00026	drug_026	moa_E	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9992073784359	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	84.1999510640802	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.6999705858782	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9992073784359	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	96.0999441479586	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9999704973703	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9992073784359	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.3999422300425	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.7999705563756	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	93.599258106216	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00026	drug_026	moa_E	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9999418813304	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00026	drug_026	moa_E	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9999704973703	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00026	drug_026	moa_E	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9992073784359	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	84.1999510640802	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.6999705858782	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9992073784359	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	96.0999441479586	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9999704973703	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9992073784359	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.3999422300425	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	99.7999705563756	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	93.599258106216	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00026	drug_026	moa_E	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9999418813304	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00026	drug_026	moa_E	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9999704973703	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00026	drug_026	moa_E	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9992073784359	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.01	vehicle	vehicle	vehicle	0	67.2993267831336	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.01	vehicle	vehicle	vehicle	0	95.4994773499335	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.01	vehicle	vehicle	vehicle	0	99.4895032700289	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.01	vehicle	vehicle	vehicle	0	81.3991857376979	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.01	vehicle	vehicle	vehicle	0	99.4994554588312	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.01	vehicle	vehicle	vehicle	0	99.5894927205515	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00004	drug_004	moa_A	0.01	vehicle	vehicle	vehicle	0	91.4990847051519	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.01	vehicle	vehicle	vehicle	0	96.2994729717131	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00004	drug_004	moa_A	0.01	vehicle	vehicle	vehicle	0	73.192277782574	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00026	drug_026	moa_E	0.01	vehicle	vehicle	vehicle	0	99.9989996777616	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00026	drug_026	moa_E	0.01	vehicle	vehicle	vehicle	0	99.9994527224435	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00026	drug_026	moa_E	0.01	vehicle	vehicle	vehicle	0	99.9894505226421	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.01	vehicle	vehicle	vehicle	0	67.2993267831336	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.01	vehicle	vehicle	vehicle	0	95.4994773499335	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.01	vehicle	vehicle	vehicle	0	99.4895032700289	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.01	vehicle	vehicle	vehicle	0	81.3991857376979	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.01	vehicle	vehicle	vehicle	0	99.4994554588312	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.01	vehicle	vehicle	vehicle	0	99.5894927205515	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00004	drug_004	moa_A	0.01	vehicle	vehicle	vehicle	0	91.4990847051519	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.01	vehicle	vehicle	vehicle	0	96.2994729717131	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00004	drug_004	moa_A	0.01	vehicle	vehicle	vehicle	0	73.192277782574	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00026	drug_026	moa_E	0.01	vehicle	vehicle	vehicle	0	99.9989996777616	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00026	drug_026	moa_E	0.01	vehicle	vehicle	vehicle	0	99.9994527224435	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00026	drug_026	moa_E	0.01	vehicle	vehicle	vehicle	0	99.9894505226421	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.01	vehicle	vehicle	vehicle	0	67.2993267831336	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.01	vehicle	vehicle	vehicle	0	95.4994773499335	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.01	vehicle	vehicle	vehicle	0	99.4895032700289	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.01	vehicle	vehicle	vehicle	0	81.3991857376979	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.01	vehicle	vehicle	vehicle	0	99.4994554588312	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.01	vehicle	vehicle	vehicle	0	99.5894927205515	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00004	drug_004	moa_A	0.01	vehicle	vehicle	vehicle	0	91.4990847051519	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.01	vehicle	vehicle	vehicle	0	96.2994729717131	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00004	drug_004	moa_A	0.01	vehicle	vehicle	vehicle	0	73.192277782574	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00026	drug_026	moa_E	0.01	vehicle	vehicle	vehicle	0	99.9989996777616	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00026	drug_026	moa_E	0.01	vehicle	vehicle	vehicle	0	99.9994527224435	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00026	drug_026	moa_E	0.01	vehicle	vehicle	vehicle	0	99.9894505226421	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.0316227766016838	vehicle	vehicle	vehicle	0	63.7890185561833	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.0316227766016838	vehicle	vehicle	vehicle	0	84.1914530959858	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.0316227766016838	vehicle	vehicle	vehicle	0	92.6698967025031	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.0316227766016838	vehicle	vehicle	vehicle	0	75.2870391423292	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.0316227766016838	vehicle	vehicle	vehicle	0	95.1903365170766	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.0316227766016838	vehicle	vehicle	vehicle	0	93.4687751223523	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00004	drug_004	moa_A	0.0316227766016838	vehicle	vehicle	vehicle	0	65.1887775840619	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.0316227766016838	vehicle	vehicle	vehicle	0	74.3924478662868	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00004	drug_004	moa_A	0.0316227766016838	vehicle	vehicle	vehicle	0	62.3125167482348	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00026	drug_026	moa_E	0.0316227766016838	vehicle	vehicle	vehicle	0	99.9827877056164	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00026	drug_026	moa_E	0.0316227766016838	vehicle	vehicle	vehicle	0	99.9898492826435	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00026	drug_026	moa_E	0.0316227766016838	vehicle	vehicle	vehicle	0	99.7599426786644	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.0316227766016838	vehicle	vehicle	vehicle	0	63.7890185561833	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.0316227766016838	vehicle	vehicle	vehicle	0	84.1914530959858	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.0316227766016838	vehicle	vehicle	vehicle	0	92.6698967025031	0	72
