"Barcode"	"WellRow"	"WellColumn"	"ReadoutValue"	"BackgroundValue"
"plate_1"	"L"	78	102.6	0
"plate_1"	"M"	79	97.9	0
"plate_1"	"C"	80	103.7	0
"plate_1"	"D"	81	99	0
"plate_1"	"E"	82	100.7	0
"plate_1"	"F"	83	98.5	0
"plate_1"	"G"	84	101.7	0
"plate_1"	"H"	85	95.3	0
"plate_1"	"I"	86	99	0
"plate_1"	"J"	87	97	0
"plate_1"	"K"	88	103.6	0
"plate_1"	"L"	89	104.7	0
"plate_1"	"M"	90	98.2	0
"plate_1"	"C"	91	102.3	0
"plate_1"	"D"	92	98.4	0
"plate_1"	"E"	93	104.8	0
"plate_1"	"F"	94	99	0
"plate_1"	"G"	95	98.8	0
"plate_1"	"H"	96	100.6	0
"plate_1"	"I"	97	99.6	0
"plate_1"	"J"	98	97	0
"plate_1"	"K"	99	99.3	0
"plate_1"	"L"	100	95.9	0
"plate_1"	"M"	101	96.2	0
"plate_1"	"C"	102	99.4	0
"plate_2"	"C"	3	97	0
"plate_2"	"D"	4	99.3	0
"plate_2"	"E"	5	104.8	0
"plate_2"	"F"	6	103.3	0
"plate_2"	"G"	7	97.9	0
"plate_2"	"H"	8	101	0
"plate_2"	"I"	9	104	0
"plate_2"	"J"	10	99.5	0
"plate_2"	"K"	11	96.5	0
"plate_2"	"L"	12	96.3	0
"plate_2"	"M"	13	95.2	0
"plate_2"	"C"	14	102.4	0
"plate_2"	"D"	15	98.7	0
"plate_2"	"E"	16	100.7	0
"plate_2"	"F"	17	103.3	0
"plate_2"	"G"	18	103.1	0
"plate_2"	"H"	19	103.7	0
"plate_2"	"I"	20	96.1	0
"plate_2"	"J"	21	104.5	0
"plate_2"	"K"	22	100.7	0
"plate_2"	"L"	23	95.4	0
"plate_2"	"M"	24	97.5	0
"plate_2"	"C"	25	104.8	0
"plate_2"	"D"	26	103.9	0
"plate_2"	"E"	27	97.4	0
"plate_2"	"F"	28	102.6	0
"plate_2"	"G"	29	100.6	0
"plate_2"	"H"	30	98.1	0
"plate_2"	"I"	31	101.9	0
"plate_2"	"J"	32	98.4	0
"plate_2"	"K"	33	97.1	0
"plate_2"	"L"	34	104.2	0
"plate_2"	"M"	35	95.2	0
"plate_2"	"C"	36	104.6	0
"plate_2"	"D"	37	98.2	0
"plate_2"	"E"	38	101.7	0
"plate_2"	"F"	39	100.3	0
"plate_2"	"G"	40	103.2	0
"plate_2"	"H"	41	96.9	0
"plate_2"	"I"	42	99	0
"plate_2"	"J"	43	96.8	0
"plate_2"	"K"	44	97.9	0
"plate_2"	"L"	45	101.3	0
"plate_2"	"M"	46	98	0
"plate_2"	"C"	47	99.4	0
"plate_2"	"D"	48	102.3	0
"plate_2"	"E"	49	101.7	0
"plate_2"	"F"	50	98.1	0
"plate_2"	"G"	51	99.8	0
"plate_2"	"H"	52	97.9	0
"plate_2"	"I"	53	96.8	0
"plate_2"	"J"	54	98.6	0
"plate_2"	"K"	55	104	0
"plate_2"	"L"	56	98.9	0
"plate_2"	"M"	57	102.8	0
"plate_2"	"C"	58	97.8	0
"plate_2"	"D"	59	103.5	0
"plate_2"	"E"	60	96.7	0
"plate_2"	"F"	61	95.8	0
"plate_2"	"G"	62	97.9	0
"plate_2"	"H"	63	103.4	0
"plate_2"	"I"	64	104.5	0
"plate_2"	"J"	65	95.4	0
"plate_2"	"K"	66	102.6	0
"plate_2"	"L"	67	98	0
"plate_2"	"M"	68	101.5	0
"plate_2"	"C"	69	95.8	0
"plate_2"	"D"	70	104.8	0
"plate_2"	"E"	71	95.1	0
"plate_2"	"F"	72	100.4	0
"plate_2"	"G"	73	104.7	0
"plate_2"	"H"	74	96	0
"plate_2"	"I"	75	97.6	0
"plate_2"	"J"	76	104	0
"plate_2"	"K"	77	98.9	0
"plate_2"	"L"	78	102.9	0
"plate_2"	"M"	79	98.5	0
"plate_2"	"C"	80	96.4	0
"plate_2"	"D"	81	101.5	0
"plate_2"	"E"	82	100.4	0
"plate_2"	"F"	83	104.5	0
"plate_2"	"G"	84	100.7	0
"plate_2"	"H"	85	104.5	0
"plate_2"	"I"	86	102.8	0
"plate_2"	"J"	87	96.2	0
"plate_2"	"K"	88	103.4	0
"plate_2"	"L"	89	95.9	0
"plate_2"	"M"	90	102.5	0
"plate_2"	"C"	91	95.7	0
"plate_2"	"D"	92	95.8	0
"plate_2"	"E"	93	96.1	0
"plate_2"	"F"	94	99.1	0
"plate_2"	"G"	95	104.7	0
"plate_2"	"H"	96	96.6	0
"plate_2"	"I"	97	100	0
"plate_2"	"J"	98	97	0
"plate_2"	"K"	99	97	0
"plate_2"	"L"	100	96.8	0
"plate_2"	"M"	101	97.7	0
"plate_2"	"C"	102	96.3	0
"plate_3"	"C"	3	103.6	0
"plate_3"	"D"	4	101.5	0
"plate_3"	"E"	5	101	0
"plate_3"	"F"	6	104.7	0
"plate_3"	"G"	7	98.8	0
"plate_3"	"H"	8	103.2	0
"plate_3"	"I"	9	97.3	0
"plate_3"	"J"	10	97.1	0
"plate_3"	"K"	11	96.9	0
"plate_3"	"L"	12	97.4	0
"plate_3"	"M"	13	104.8	0
"plate_3"	"C"	14	100.2	0
"plate_3"	"D"	15	103.3	0
"plate_3"	"E"	16	101.7	0
"plate_3"	"F"	17	104.8	0
"plate_3"	"G"	18	95.6	0
"plate_3"	"H"	19	98.4	0
"plate_3"	"I"	20	95.1	0
"plate_3"	"J"	21	98.6	0
"plate_3"	"K"	22	97.1	0
"plate_3"	"L"	23	96.5	0
"plate_3"	"M"	24	104.4	0
"plate_3"	"C"	25	99	0
"plate_3"	"D"	26	99.9	0
"plate_3"	"E"	27	101.8	0
"plate_3"	"F"	28	103.5	0
"plate_3"	"G"	29	104.1	0
"plate_3"	"H"	30	99.8	0
"plate_3"	"I"	31	102.1	0
"plate_3"	"J"	32	103.3	0
"plate_3"	"K"	33	101.8	0
"plate_3"	"L"	34	98.4	0
"plate_3"	"M"	35	103.9	0
"plate_3"	"C"	36	100.3	0
"plate_3"	"D"	37	103.7	0
"plate_3"	"E"	38	97.6	0
"plate_3"	"F"	39	100.4	0
"plate_3"	"G"	40	97.2	0
"plate_3"	"H"	41	97.2	0
"plate_3"	"I"	42	99.7	0
"plate_3"	"J"	43	103.9	0
"plate_3"	"K"	44	98	0
"plate_3"	"L"	45	100.6	0
"plate_3"	"M"	46	102.6	0
"plate_3"	"C"	47	104.6	0
"plate_3"	"D"	48	104.5	0
"plate_3"	"E"	49	98.3	0
"plate_3"	"F"	50	100.2	0
"plate_3"	"G"	51	96.5	0
"plate_3"	"H"	52	98.6	0
"plate_3"	"I"	53	102	0
"plate_3"	"J"	54	95.8	0
"plate_3"	"K"	55	97.5	0
"plate_3"	"L"	56	95.5	0
"plate_3"	"M"	57	102.4	0
"plate_3"	"C"	58	95.1	0
"plate_3"	"D"	59	95.4	0
"plate_3"	"E"	60	97.8	0
"plate_3"	"F"	61	95.4	0
"plate_3"	"G"	62	101.3	0
"plate_3"	"H"	63	102.5	0
"plate_3"	"I"	64	95.5	0
"plate_3"	"J"	65	101.3	0
"plate_3"	"K"	66	98.6	0
"plate_3"	"L"	67	103.1	0
"plate_3"	"M"	68	101.7	0
"plate_3"	"C"	69	95.2	0
"plate_3"	"D"	70	101.9	0
"plate_3"	"E"	71	103.9	0
"plate_3"	"F"	72	100.4	0
"plate_3"	"G"	73	103.9	0
"plate_3"	"H"	74	104.1	0
"plate_3"	"I"	75	103.5	0
"plate_3"	"J"	76	97.9	0
"plate_3"	"K"	77	102.8	0
"plate_3"	"L"	78	99.9	0
"plate_3"	"M"	79	104.8	0
"plate_3"	"C"	80	97.4	0
"plate_3"	"D"	81	95.7	0
"plate_3"	"E"	82	97.3	0
"plate_3"	"F"	83	97.8	0
"plate_3"	"G"	84	104.7	0
"plate_3"	"H"	85	101.6	0
"plate_3"	"I"	86	101.7	0
"plate_3"	"J"	87	97.1	0
"plate_3"	"K"	88	104.9	0
"plate_3"	"L"	89	100.3	0
"plate_3"	"M"	90	100.7	0
"plate_3"	"C"	91	102.7	0
"plate_3"	"D"	92	98.6	0
"plate_3"	"E"	93	97.6	0
"plate_3"	"F"	94	98.2	0
"plate_3"	"G"	95	102.4	0
"plate_3"	"H"	96	100	0
"plate_3"	"I"	97	102.1	0
"plate_3"	"J"	98	99.1	0
"plate_3"	"K"	99	97.1	0
"plate_3"	"L"	100	95.8	0
"plate_3"	"M"	101	96.6	0
"plate_3"	"C"	102	100	0
"plate_1"	"D"	3	103.4	0
"plate_1"	"E"	4	99.9	0
"plate_1"	"F"	5	99.3	0
"plate_1"	"G"	6	103.8	0
"plate_1"	"H"	7	102.6	0
"plate_1"	"I"	8	95.5	0
"plate_1"	"J"	9	97	0
"plate_1"	"K"	10	101.9	0
"plate_1"	"L"	11	104	0
"plate_1"	"M"	12	95.5	0
"plate_1"	"C"	13	95.9	0
"plate_1"	"D"	14	99.4	0
"plate_1"	"E"	15	102.8	0
"plate_1"	"F"	16	96.4	0
"plate_1"	"G"	17	101.8	0
"plate_1"	"H"	18	95.5	0
"plate_1"	"I"	19	101.1	0
"plate_1"	"J"	20	99.5	0
"plate_1"	"K"	21	102.5	0
"plate_1"	"L"	22	96.8	0
"plate_1"	"M"	23	101.5	0
"plate_1"	"C"	24	96.6	0
"plate_1"	"D"	25	97.6	0
"plate_1"	"E"	26	96	0
"plate_1"	"F"	27	98.9	0
"plate_1"	"G"	28	97.1	0
"plate_1"	"H"	29	101.4	0
"plate_1"	"I"	30	97.6	0
"plate_1"	"J"	31	95.9	0
"plate_1"	"K"	32	95.7	0
"plate_1"	"L"	33	96.9	0
"plate_1"	"M"	34	103.7	0
"plate_1"	"C"	35	104.8	0
"plate_1"	"D"	36	98.9	0
"plate_1"	"E"	37	95.2	0
"plate_1"	"F"	38	95.4	0
"plate_1"	"G"	39	96.1	0
"plate_1"	"H"	40	100.7	0
"plate_1"	"I"	41	103.4	0
"plate_1"	"J"	42	103.2	0
"plate_1"	"K"	43	103.6	0
"plate_1"	"L"	44	103.5	0
"plate_1"	"M"	45	103	0
"plate_1"	"C"	46	95.2	0
"plate_1"	"D"	47	100.2	0
"plate_1"	"E"	48	98.6	0
"plate_1"	"F"	49	101.3	0
"plate_1"	"G"	50	104.2	0
"plate_1"	"H"	51	96.8	0
"plate_1"	"I"	52	99.5	0
"plate_1"	"J"	53	97.6	0
"plate_1"	"K"	54	100.9	0
"plate_1"	"L"	55	99	0
"plate_1"	"M"	56	103.7	0
"plate_1"	"C"	57	96.7	0
"plate_1"	"D"	58	103.1	0
"plate_1"	"E"	59	102.9	0
"plate_1"	"F"	60	101	0
"plate_1"	"G"	61	95.5	0
"plate_1"	"H"	62	101.9	0
"plate_1"	"I"	63	96.5	0
"plate_1"	"J"	64	97	0
"plate_1"	"K"	65	96	0
"plate_1"	"L"	66	95.1	0
"plate_1"	"M"	67	101.5	0
"plate_1"	"C"	68	97.4	0
"plate_1"	"D"	69	96.3	0
"plate_1"	"E"	70	95.6	0
"plate_1"	"F"	71	102.1	0
"plate_1"	"G"	72	95.3	0
"plate_1"	"H"	73	103.8	0
"plate_1"	"I"	74	95.2	0
"plate_1"	"J"	75	100.1	0
"plate_1"	"K"	76	101.4	0
"plate_1"	"L"	77	102	0
"plate_1"	"M"	78	101.6	0
"plate_1"	"C"	79	97.6	0
"plate_1"	"D"	80	105	0
"plate_1"	"E"	81	101.9	0
"plate_1"	"F"	82	95.5	0
"plate_1"	"G"	83	96	0
"plate_1"	"H"	84	99.8	0
"plate_1"	"I"	85	99.7	0
"plate_1"	"J"	86	97.7	0
"plate_1"	"K"	87	95.9	0
"plate_1"	"L"	88	101.1	0
"plate_1"	"M"	89	98.9	0
"plate_1"	"C"	90	100.4	0
"plate_1"	"D"	91	103.6	0
"plate_1"	"E"	92	102.5	0
"plate_1"	"F"	93	102.6	0
"plate_1"	"G"	94	104.2	0
"plate_1"	"H"	95	98.3	0
"plate_1"	"I"	96	96.6	0
"plate_1"	"J"	97	97.2	0
"plate_1"	"K"	98	96.1	0
"plate_1"	"L"	99	97	0
"plate_1"	"M"	100	103.6	0
"plate_1"	"C"	101	97.3	0
"plate_1"	"D"	102	102.7	0
"plate_2"	"D"	3	101.2	0
"plate_2"	"E"	4	100.7	0
"plate_2"	"F"	5	96.5	0
"plate_2"	"G"	6	95.3	0
"plate_2"	"H"	7	105	0
"plate_2"	"I"	8	103.4	0
"plate_2"	"J"	9	100.9	0
"plate_2"	"K"	10	98.4	0
"plate_2"	"L"	11	96.7	0
"plate_2"	"M"	12	103.1	0
"plate_2"	"C"	13	101.5	0
"plate_2"	"D"	14	102.1	0
"plate_2"	"E"	15	99.5	0
"plate_2"	"F"	16	95.7	0
"plate_2"	"G"	17	98.6	0
"plate_2"	"H"	18	101.5	0
"plate_2"	"I"	19	102.3	0
"plate_2"	"J"	20	99.2	0
"plate_2"	"K"	21	100.9	0
"plate_2"	"L"	22	103	0
"plate_2"	"M"	23	103.5	0
"plate_2"	"C"	24	95	0
"plate_2"	"D"	25	98	0
"plate_2"	"E"	26	101.9	0
"plate_2"	"F"	27	104.6	0
"plate_2"	"G"	28	96.3	0
"plate_2"	"H"	29	95.8	0
"plate_2"	"I"	30	100.7	0
"plate_2"	"J"	31	100.6	0
"plate_2"	"K"	32	95.6	0
"plate_2"	"L"	33	101.7	0
"plate_2"	"M"	34	104.1	0
"plate_2"	"C"	35	103.9	0
"plate_2"	"D"	36	98.2	0
"plate_2"	"E"	37	95.9	0
"plate_2"	"F"	38	103.3	0
"plate_2"	"G"	39	96.3	0
"plate_2"	"H"	40	103.7	0
"plate_2"	"I"	41	104.5	0
"plate_2"	"J"	42	100	0
"plate_2"	"K"	43	101.5	0
"plate_2"	"L"	44	96.9	0
"plate_2"	"M"	45	102.6	0
"plate_2"	"C"	46	100.5	0
"plate_2"	"D"	47	97.1	0
"plate_2"	"E"	48	101.9	0
"plate_2"	"F"	49	104.7	0
"plate_2"	"G"	50	100.6	0
"plate_2"	"H"	51	100.3	0
"plate_2"	"I"	52	97.2	0
"plate_2"	"J"	53	101.8	0
"plate_2"	"K"	54	102.5	0
"plate_2"	"L"	55	99.6	0
"plate_2"	"M"	56	96.4	0
"plate_2"	"C"	57	103.1	0
"plate_2"	"D"	58	103.3	0
"plate_2"	"E"	59	98.5	0
"plate_2"	"F"	60	104.8	0
"plate_2"	"G"	61	104.9	0
"plate_2"	"H"	62	101.3	0
"plate_2"	"I"	63	104.4	0
"plate_2"	"J"	64	95.1	0
"plate_2"	"K"	65	95.3	0
"plate_2"	"L"	66	99.9	0
"plate_2"	"M"	67	97.7	0
"plate_2"	"C"	68	102.6	0
"plate_2"	"D"	69	99.9	0
"plate_2"	"E"	70	102.5	0
"plate_2"	"F"	71	95.4	0
"plate_2"	"G"	72	99.4	0
"plate_2"	"H"	73	96.5	0
"plate_2"	"I"	74	99.4	0
"plate_2"	"J"	75	97.8	0
"plate_2"	"K"	76	95.7	0
"plate_2"	"L"	77	101.9	0
"plate_2"	"M"	78	102.9	0
"plate_2"	"C"	79	100.4	0
"plate_2"	"D"	80	95.2	0
"plate_2"	"E"	81	97.8	0
"plate_2"	"F"	82	103.4	0
"plate_2"	"G"	83	99.7	0
"plate_2"	"H"	84	102.6	0
"plate_2"	"I"	85	105	0
"plate_2"	"J"	86	102.8	0
"plate_2"	"K"	87	103.8	0
"plate_2"	"L"	88	99.9	0
"plate_2"	"M"	89	102.1	0
"plate_2"	"C"	90	99.9	0
"plate_2"	"D"	91	102.8	0
"plate_2"	"E"	92	104.1	0
"plate_2"	"F"	93	97.9	0
"plate_2"	"G"	94	101.1	0
"plate_2"	"H"	95	100.4	0
"plate_2"	"I"	96	105	0
"plate_2"	"J"	97	101.1	0
"plate_2"	"K"	98	97.1	0
"plate_2"	"L"	99	98.2	0
"plate_2"	"M"	100	104.1	0
"plate_2"	"C"	101	98.2	0
"plate_2"	"D"	102	100.6	0
"plate_3"	"D"	3	101.9	0
"plate_3"	"E"	4	100.6	0
"plate_3"	"F"	5	98.4	0
"plate_3"	"G"	6	97.3	0
"plate_3"	"H"	7	99.3	0
"plate_3"	"I"	8	102.4	0
"plate_3"	"J"	9	98.7	0
"plate_3"	"K"	10	99.9	0
"plate_3"	"L"	11	103	0
"plate_3"	"M"	12	101.8	0
"plate_3"	"C"	13	101.9	0
"plate_3"	"D"	14	95.9	0
"plate_3"	"E"	15	98.8	0
"plate_3"	"F"	16	99.1	0
"plate_3"	"G"	17	98.9	0
"plate_3"	"H"	18	100.9	0
"plate_3"	"I"	19	103.4	0
"plate_3"	"J"	20	100.2	0
"plate_3"	"K"	21	99.3	0
"plate_3"	"L"	22	103.8	0
"plate_3"	"M"	23	104.1	0
"plate_3"	"C"	24	95.5	0
"plate_3"	"D"	25	99.6	0
"plate_3"	"E"	26	102.2	0
"plate_3"	"F"	27	98.7	0
"plate_3"	"G"	28	95.3	0
"plate_3"	"H"	29	95.3	0
"plate_3"	"I"	30	102	0
"plate_3"	"J"	31	97.6	0
"plate_3"	"K"	32	103.9	0
"plate_3"	"L"	33	95.8	0
"plate_3"	"M"	34	104.6	0
"plate_3"	"C"	35	104.7	0
"plate_3"	"D"	36	96.4	0
"plate_3"	"E"	37	101.8	0
"plate_3"	"F"	38	102.9	0
"plate_3"	"G"	39	102	0
"plate_3"	"H"	40	97.7	0
"plate_3"	"I"	41	99.9	0
"plate_3"	"J"	42	103.8	0
"plate_3"	"K"	43	95	0
"plate_3"	"L"	44	104.6	0
"plate_3"	"M"	45	99.8	0
"plate_3"	"C"	46	104.6	0
"plate_3"	"D"	47	100	0
"plate_3"	"E"	48	95.2	0
"plate_3"	"F"	49	96.1	0
"plate_3"	"G"	50	102.5	0
"plate_3"	"H"	51	101	0
"plate_3"	"I"	52	102.8	0
"plate_3"	"J"	53	104.5	0
"plate_3"	"K"	54	98.6	0
"plate_3"	"L"	55	99.9	0
"plate_3"	"M"	56	100.3	0
"plate_3"	"C"	57	103.5	0
"plate_3"	"D"	58	100	0
"plate_3"	"E"	59	98.4	0
"plate_3"	"F"	60	100.8	0
"plate_3"	"G"	61	100.3	0
"plate_3"	"H"	62	104.1	0
"plate_3"	"I"	63	104.8	0
"plate_3"	"J"	64	95.1	0
"plate_3"	"K"	65	102.4	0
"plate_3"	"L"	66	99.8	0
"plate_3"	"M"	67	104	0
"plate_3"	"C"	68	98.1	0
"plate_3"	"D"	69	97.6	0
"plate_3"	"E"	70	100.5	0
"plate_3"	"F"	71	104.1	0
"plate_3"	"G"	72	96.1	0
"plate_3"	"H"	73	104.5	0
"plate_3"	"I"	74	100.8	0
"plate_3"	"J"	75	103.8	0
"plate_3"	"K"	76	103.1	0
"plate_3"	"L"	77	100	0
"plate_3"	"M"	78	103.4	0
"plate_3"	"C"	79	104	0
"plate_3"	"D"	80	95	0
"plate_3"	"E"	81	99.6	0
"plate_3"	"F"	82	96.9	0
"plate_3"	"G"	83	96.3	0
"plate_3"	"H"	84	96.3	0
"plate_3"	"I"	85	102.2	0
"plate_3"	"J"	86	100.9	0
"plate_3"	"K"	87	100.4	0
"plate_3"	"L"	88	102.6	0
"plate_3"	"M"	89	99.1	0
"plate_3"	"C"	90	95.9	0
"plate_3"	"D"	91	104.3	0
"plate_3"	"E"	92	102.2	0
"plate_3"	"F"	93	98.6	0
"plate_3"	"G"	94	99.4	0
"plate_3"	"H"	95	101.6	0
"plate_3"	"I"	96	95.3	0
"plate_3"	"J"	97	95.2	0
"plate_3"	"K"	98	102.4	0
"plate_3"	"L"	99	95.9	0
"plate_3"	"M"	100	97.3	0
"plate_3"	"C"	101	97.5	0
"plate_3"	"D"	102	95.3	0
"plate_1"	"E"	3	96.4	0
"plate_1"	"F"	4	95.9	0
"plate_1"	"G"	5	98.8	0
"plate_1"	"H"	6	97.2	0
"plate_1"	"I"	7	100.2	0
"plate_1"	"J"	8	92.1	0
"plate_1"	"K"	9	95.3	0
"plate_1"	"L"	10	96.1	0
"plate_1"	"M"	11	102.7	0
"plate_1"	"C"	12	99.2	0
"plate_1"	"D"	13	102.6	0
"plate_1"	"E"	14	98.3	0
"plate_1"	"F"	15	100.8	0
"plate_1"	"G"	16	97.5	0
"plate_1"	"H"	17	101.7	0
"plate_1"	"I"	18	96.9	0
"plate_1"	"J"	19	103.9	0
"plate_1"	"K"	20	100.8	0
"plate_1"	"L"	21	97.5	0
"plate_1"	"M"	22	103.7	0
"plate_1"	"C"	23	101.9	0
"plate_1"	"D"	24	101.7	0
"plate_1"	"E"	25	97.5	0
"plate_1"	"F"	26	98.4	0
"plate_1"	"G"	27	97.4	0
"plate_1"	"H"	28	95.2	0
"plate_1"	"I"	29	95.2	0
"plate_1"	"J"	30	101.6	0
"plate_1"	"K"	31	97.7	0
"plate_1"	"L"	32	97.2	0
"plate_1"	"M"	33	101.8	0
"plate_1"	"C"	34	98.8	0
"plate_1"	"D"	35	103.5	0
"plate_1"	"E"	36	100.6	0
"plate_1"	"F"	37	92.7	0
"plate_1"	"G"	38	101.6	0
"plate_1"	"H"	39	100.3	0
"plate_1"	"I"	40	96.5	0
"plate_1"	"J"	41	99.2	0
"plate_1"	"K"	42	99.8	0
"plate_1"	"L"	43	98.1	0
"plate_1"	"M"	44	103.9	0
"plate_1"	"C"	45	103.6	0
"plate_1"	"D"	46	97.8	0
"plate_1"	"E"	47	102.4	0
"plate_1"	"F"	48	101.1	0
"plate_1"	"G"	49	101.3	0
"plate_1"	"H"	50	102.5	0
"plate_1"	"I"	51	101.2	0
"plate_1"	"J"	52	96.9	0
"plate_1"	"K"	53	100.8	0
"plate_1"	"L"	54	99.2	0
"plate_1"	"M"	55	102.6	0
"plate_1"	"C"	56	98.2	0
"plate_1"	"D"	57	98.8	0
"plate_1"	"E"	58	93.4	0
"plate_1"	"F"	59	85.5	0
"plate_1"	"G"	60	99.6	0
"plate_1"	"H"	61	98.8	0
"plate_1"	"I"	62	96.2	0
"plate_1"	"J"	63	103	0
"plate_1"	"K"	64	99.9	0
"plate_1"	"L"	65	99.6	0
"plate_1"	"M"	66	104.2	0
"plate_1"	"C"	67	99	0
"plate_1"	"D"	68	94.6	0
"plate_1"	"E"	69	94.6	0
"plate_1"	"F"	70	90.2	0
"plate_1"	"G"	71	103.5	0
"plate_1"	"H"	72	96	0
"plate_1"	"I"	73	97.3	0
"plate_1"	"J"	74	99	0
"plate_1"	"K"	75	101.4	0
"plate_1"	"L"	76	95.3	0
"plate_1"	"M"	77	99.9	0
"plate_1"	"C"	78	101.5	0
"plate_1"	"D"	79	104.3	0
"plate_1"	"E"	80	102.7	0
"plate_1"	"F"	81	101.7	0
"plate_1"	"G"	82	97	0
"plate_1"	"H"	83	100.4	0
"plate_1"	"I"	84	96.7	0
"plate_1"	"J"	85	101.4	0
"plate_1"	"K"	86	98.4	0
"plate_1"	"L"	87	95.4	0
"plate_1"	"M"	88	97.1	0
"plate_1"	"C"	89	100.1	0
"plate_1"	"D"	90	100.2	0
"plate_1"	"E"	91	102.6	0
"plate_1"	"F"	92	101.7	0
"plate_1"	"G"	93	99	0
"plate_1"	"H"	94	95.3	0
"plate_1"	"I"	95	98.1	0
"plate_1"	"J"	96	94.8	0
"plate_1"	"K"	97	103.4	0
"plate_1"	"L"	98	97.9	0
"plate_1"	"M"	99	102.8	0
"plate_1"	"C"	100	100.2	0
"plate_1"	"D"	101	101.4	0
"plate_1"	"E"	102	99.9	0
"plate_2"	"E"	3	101.9	0
"plate_2"	"F"	4	104	0
"plate_2"	"G"	5	102.5	0
"plate_2"	"H"	6	100.6	0
"plate_2"	"I"	7	95.7	0
"plate_2"	"J"	8	91.3	0
"plate_2"	"K"	9	104.4	0
"plate_2"	"L"	10	98	0
"plate_2"	"M"	11	104.9	0
"plate_2"	"C"	12	92.9	0
"plate_2"	"D"	13	103.9	0
"plate_2"	"E"	14	96.6	0
"plate_2"	"F"	15	96.7	0
"plate_2"	"G"	16	98	0
"plate_2"	"H"	17	101.5	0
"plate_2"	"I"	18	96.3	0
"plate_2"	"J"	19	102.7	0
"plate_2"	"K"	20	99.5	0
"plate_2"	"L"	21	100.5	0
"plate_2"	"M"	22	96.6	0
"plate_2"	"C"	23	104.4	0
"plate_2"	"D"	24	103.9	0
"plate_2"	"E"	25	103.6	0
"plate_2"	"F"	26	98	0
"plate_2"	"G"	27	97.9	0
"plate_2"	"H"	28	102.8	0
"plate_2"	"I"	29	98.1	0
"plate_2"	"J"	30	103.5	0
"plate_2"	"K"	31	95.1	0
"plate_2"	"L"	32	98	0
"plate_2"	"M"	33	96.3	0
"plate_2"	"C"	34	101	0
"plate_2"	"D"	35	97.9	0
"plate_2"	"E"	36	103.5	0
"plate_2"	"F"	37	96	0
"plate_2"	"G"	38	98.1	0
"plate_2"	"H"	39	98.7	0
"plate_2"	"I"	40	99.8	0
"plate_2"	"J"	41	100.2	0
