"Barcode"	"WellRow"	"WellColumn"	"ReadoutValue"	"BackgroundValue"
"plate_1"	"J"	100	62.5	0
"plate_1"	"K"	101	60.9	0
"plate_2"	"C"	93	63.5	0
"plate_2"	"D"	94	81.6	0
"plate_2"	"E"	95	83.1	0
"plate_2"	"F"	96	74.7	0
"plate_2"	"G"	97	92.5	0
"plate_2"	"H"	98	82.9	0
"plate_2"	"I"	99	58	0
"plate_2"	"J"	100	62.5	0
"plate_2"	"K"	101	60.9	0
"plate_3"	"C"	93	63.5	0
"plate_3"	"D"	94	81.6	0
"plate_3"	"E"	95	83.1	0
"plate_3"	"F"	96	74.7	0
"plate_3"	"G"	97	92.5	0
"plate_3"	"H"	98	82.9	0
"plate_3"	"I"	99	58	0
"plate_3"	"J"	100	62.5	0
"plate_3"	"K"	101	60.9	0
"plate_1"	"C"	102	98.4057721987309	0
"plate_1"	"D"	103	98.9244733074529	0
"plate_1"	"E"	104	92.0098019420718	0
"plate_1"	"F"	105	98.4057721987309	0
"plate_1"	"G"	106	98.9244733074529	0
"plate_1"	"H"	107	92.0098019420718	0
"plate_1"	"I"	108	98.4057721987309	0
"plate_1"	"J"	109	98.9244733074529	0
"plate_1"	"K"	110	92.0098019420718	0
"plate_2"	"C"	102	98.4057721987309	0
"plate_2"	"D"	103	98.9244733074529	0
"plate_2"	"E"	104	92.0098019420718	0
"plate_2"	"F"	105	98.4057721987309	0
"plate_2"	"G"	106	98.9244733074529	0
"plate_2"	"H"	107	92.0098019420718	0
"plate_2"	"I"	108	98.4057721987309	0
"plate_2"	"J"	109	98.9244733074529	0
"plate_2"	"K"	110	92.0098019420718	0
"plate_3"	"C"	102	98.4057721987309	0
"plate_3"	"D"	103	98.9244733074529	0
"plate_3"	"E"	104	92.0098019420718	0
"plate_3"	"F"	105	98.4057721987309	0
"plate_3"	"G"	106	98.9244733074529	0
"plate_3"	"H"	107	92.0098019420718	0
"plate_3"	"I"	108	98.4057721987309	0
"plate_3"	"J"	109	98.9244733074529	0
"plate_3"	"K"	110	92.0098019420718	0
"plate_1"	"C"	111	98.4057721987309	0
"plate_1"	"D"	112	98.9244733074529	0
"plate_1"	"E"	113	92.0098019420718	0
"plate_1"	"F"	114	98.4057721987309	0
"plate_1"	"G"	115	98.9244733074529	0
"plate_1"	"H"	116	92.0098019420718	0
"plate_1"	"I"	117	98.4057721987309	0
"plate_1"	"J"	118	98.9244733074529	0
"plate_1"	"K"	119	92.0098019420718	0
"plate_2"	"C"	111	98.4057721987309	0
"plate_2"	"D"	112	98.9244733074529	0
"plate_2"	"E"	113	92.0098019420718	0
"plate_2"	"F"	114	98.4057721987309	0
"plate_2"	"G"	115	98.9244733074529	0
"plate_2"	"H"	116	92.0098019420718	0
"plate_2"	"I"	117	98.4057721987309	0
"plate_2"	"J"	118	98.9244733074529	0
"plate_2"	"K"	119	92.0098019420718	0
"plate_3"	"C"	111	98.4057721987309	0
"plate_3"	"D"	112	98.9244733074529	0
"plate_3"	"E"	113	92.0098019420718	0
"plate_3"	"F"	114	98.4057721987309	0
"plate_3"	"G"	115	98.9244733074529	0
"plate_3"	"H"	116	92.0098019420718	0
"plate_3"	"I"	117	98.4057721987309	0
"plate_3"	"J"	118	98.9244733074529	0
"plate_3"	"K"	119	92.0098019420718	0
"plate_1"	"C"	120	96.1424394381601	0
"plate_1"	"D"	121	98.9244733074529	0
"plate_1"	"E"	122	92.0098019420718	0
"plate_1"	"F"	123	98.1105548821347	0
"plate_1"	"G"	124	98.9244733074529	0
"plate_1"	"H"	125	92.0098019420718	0
"plate_1"	"I"	126	98.4057721987309	0
"plate_1"	"J"	127	98.9244733074529	0
"plate_1"	"K"	128	91.3657333284773	0
"plate_2"	"C"	120	96.1424394381601	0
"plate_2"	"D"	121	98.9244733074529	0
"plate_2"	"E"	122	92.0098019420718	0
"plate_2"	"F"	123	98.1105548821347	0
"plate_2"	"G"	124	98.9244733074529	0
"plate_2"	"H"	125	92.0098019420718	0
"plate_2"	"I"	126	98.4057721987309	0
"plate_2"	"J"	127	98.9244733074529	0
"plate_2"	"K"	128	91.3657333284773	0
"plate_3"	"C"	120	96.1424394381601	0
"plate_3"	"D"	121	98.9244733074529	0
"plate_3"	"E"	122	92.0098019420718	0
"plate_3"	"F"	123	98.1105548821347	0
"plate_3"	"G"	124	98.9244733074529	0
"plate_3"	"H"	125	92.0098019420718	0
"plate_3"	"I"	126	98.4057721987309	0
"plate_3"	"J"	127	98.9244733074529	0
"plate_3"	"K"	128	91.3657333284773	0
"plate_1"	"C"	129	82.8576601913314	0
"plate_1"	"D"	130	98.6276998875305	0
"plate_1"	"E"	131	92.0098019420718	0
"plate_1"	"F"	132	94.5679470829804	0
"plate_1"	"G"	133	98.9244733074529	0
"plate_1"	"H"	134	92.0098019420718	0
"plate_1"	"I"	135	97.8153375655385	0
"plate_1"	"J"	136	98.7266243608379	0
"plate_1"	"K"	137	86.1211746177792	0
"plate_2"	"C"	129	82.8576601913314	0
"plate_2"	"D"	130	98.6276998875305	0
"plate_2"	"E"	131	92.0098019420718	0
"plate_2"	"F"	132	94.5679470829804	0
"plate_2"	"G"	133	98.9244733074529	0
"plate_2"	"H"	134	92.0098019420718	0
"plate_2"	"I"	135	97.8153375655385	0
"plate_2"	"J"	136	98.7266243608379	0
"plate_2"	"K"	137	86.1211746177792	0
"plate_3"	"C"	129	82.8576601913314	0
"plate_3"	"D"	130	98.6276998875305	0
"plate_3"	"E"	131	92.0098019420718	0
"plate_3"	"F"	132	94.5679470829804	0
"plate_3"	"G"	133	98.9244733074529	0
"plate_3"	"H"	134	92.0098019420718	0
"plate_3"	"I"	135	97.8153375655385	0
"plate_3"	"J"	136	98.7266243608379	0
"plate_3"	"K"	137	86.1211746177792	0
"plate_1"	"C"	138	66.2270846897459	0
"plate_1"	"D"	139	94.4728720086175	0
"plate_1"	"E"	140	91.5497529323615	0
"plate_1"	"F"	141	80.102298569767	0
"plate_1"	"G"	142	98.4298509409156	0
"plate_1"	"H"	143	91.6417627343035	0
"plate_1"	"I"	144	90.0412815618388	0
"plate_1"	"J"	145	95.2642677950771	0
"plate_1"	"K"	146	67.3511750215966	0
"plate_2"	"C"	138	66.2270846897459	0
"plate_2"	"D"	139	94.4728720086175	0
"plate_2"	"E"	140	91.5497529323615	0
"plate_2"	"F"	141	80.102298569767	0
"plate_2"	"G"	142	98.4298509409156	0
"plate_2"	"H"	143	91.6417627343035	0
"plate_2"	"I"	144	90.0412815618388	0
"plate_2"	"J"	145	95.2642677950771	0
"plate_2"	"K"	146	67.3511750215966	0
"plate_3"	"C"	138	66.2270846897459	0
"plate_3"	"D"	139	94.4728720086175	0
"plate_3"	"E"	140	91.5497529323615	0
"plate_3"	"F"	141	80.102298569767	0
"plate_3"	"G"	142	98.4298509409156	0
"plate_3"	"H"	143	91.6417627343035	0
"plate_3"	"I"	144	90.0412815618388	0
"plate_3"	"J"	145	95.2642677950771	0
"plate_3"	"K"	146	67.3511750215966	0
"plate_1"	"C"	147	62.7828826627903	0
"plate_1"	"D"	148	83.2944065248753	0
"plate_1"	"E"	149	85.3850962022427	0
"plate_1"	"F"	150	74.0995464656444	0
"plate_1"	"G"	151	94.1760985886951	0
"plate_1"	"H"	152	86.1211746177792	0
"plate_1"	"I"	153	64.1605634735726	0
"plate_1"	"J"	154	73.5998081407449	0
"plate_1"	"K"	155	57.4141164118528	0
"plate_2"	"C"	147	62.7828826627903	0
"plate_2"	"D"	148	83.2944065248753	0
"plate_2"	"E"	149	85.3850962022427	0
"plate_2"	"F"	150	74.0995464656444	0
"plate_2"	"G"	151	94.1760985886951	0
"plate_2"	"H"	152	86.1211746177792	0
"plate_2"	"I"	153	64.1605634735726	0
"plate_2"	"J"	154	73.5998081407449	0
"plate_2"	"K"	155	57.4141164118528	0
"plate_3"	"C"	147	62.7828826627903	0
"plate_3"	"D"	148	83.2944065248753	0
"plate_3"	"E"	149	85.3850962022427	0
"plate_3"	"F"	150	74.0995464656444	0
"plate_3"	"G"	151	94.1760985886951	0
"plate_3"	"H"	152	86.1211746177792	0
"plate_3"	"I"	153	64.1605634735726	0
"plate_3"	"J"	154	73.5998081407449	0
"plate_3"	"K"	155	57.4141164118528	0
"plate_1"	"C"	156	62.4876653461941	0
"plate_1"	"D"	157	80.9202191654964	0
"plate_1"	"E"	158	77.3802434332824	0
"plate_1"	"F"	159	73.509111832452	0
"plate_1"	"G"	160	91.7029867560088	0
"plate_1"	"H"	161	77.3802434332824	0
"plate_1"	"I"	162	57.4689709640588	0
"plate_1"	"J"	163	62.7181160769251	0
"plate_1"	"K"	164	56.1259791846638	0
"plate_2"	"C"	156	62.4876653461941	0
"plate_2"	"D"	157	80.9202191654964	0
"plate_2"	"E"	158	77.3802434332824	0
"plate_2"	"F"	159	73.509111832452	0
"plate_2"	"G"	160	91.7029867560088	0
"plate_2"	"H"	161	77.3802434332824	0
"plate_2"	"I"	162	57.4689709640588	0
"plate_2"	"J"	163	62.7181160769251	0
"plate_2"	"K"	164	56.1259791846638	0
"plate_3"	"C"	156	62.4876653461941	0
"plate_3"	"D"	157	80.9202191654964	0
"plate_3"	"E"	158	77.3802434332824	0
"plate_3"	"F"	159	73.509111832452	0
"plate_3"	"G"	160	91.7029867560088	0
"plate_3"	"H"	161	77.3802434332824	0
"plate_3"	"I"	162	57.4689709640588	0
"plate_3"	"J"	163	62.7181160769251	0
"plate_3"	"K"	164	56.1259791846638	0
"plate_1"	"C"	165	62.4876653461941	0
"plate_1"	"D"	166	80.7223702188815	0
"plate_1"	"E"	167	76.5521552158038	0
"plate_1"	"F"	168	73.509111832452	0
"plate_1"	"G"	169	91.6040622827013	0
"plate_1"	"H"	170	76.3681356119196	0
"plate_1"	"I"	171	57.0753478752639	0
"plate_1"	"J"	172	61.9267202904655	0
"plate_1"	"K"	173	56.0339693827217	0
"plate_2"	"C"	165	62.4876653461941	0
"plate_2"	"D"	166	80.7223702188815	0
"plate_2"	"E"	167	76.5521552158038	0
"plate_2"	"F"	168	73.509111832452	0
"plate_2"	"G"	169	91.6040622827013	0
"plate_2"	"H"	170	76.3681356119196	0
"plate_2"	"I"	171	57.0753478752639	0
"plate_2"	"J"	172	61.9267202904655	0
"plate_2"	"K"	173	56.0339693827217	0
"plate_3"	"C"	165	62.4876653461941	0
"plate_3"	"D"	166	80.7223702188815	0
"plate_3"	"E"	167	76.5521552158038	0
"plate_3"	"F"	168	73.509111832452	0
"plate_3"	"G"	169	91.6040622827013	0
"plate_3"	"H"	170	76.3681356119196	0
"plate_3"	"I"	171	57.0753478752639	0
"plate_3"	"J"	172	61.9267202904655	0
"plate_3"	"K"	173	56.0339693827217	0
"plate_1"	"C"	174	62.4876653461941	0
"plate_1"	"D"	175	80.7223702188815	0
"plate_1"	"E"	176	76.4601454138617	0
"plate_1"	"F"	177	73.509111832452	0
"plate_1"	"G"	178	91.5051378093939	0
"plate_1"	"H"	179	76.2761258099775	0
"plate_1"	"I"	180	57.0753478752639	0
"plate_1"	"J"	181	61.827795817158	0
"plate_1"	"K"	182	56.0339693827217	0
"plate_2"	"C"	174	62.4876653461941	0
"plate_2"	"D"	175	80.7223702188815	0
"plate_2"	"E"	176	76.4601454138617	0
"plate_2"	"F"	177	73.509111832452	0
"plate_2"	"G"	178	91.5051378093939	0
"plate_2"	"H"	179	76.2761258099775	0
"plate_2"	"I"	180	57.0753478752639	0
"plate_2"	"J"	181	61.827795817158	0
"plate_2"	"K"	182	56.0339693827217	0
"plate_3"	"C"	174	62.4876653461941	0
"plate_3"	"D"	175	80.7223702188815	0
"plate_3"	"E"	176	76.4601454138617	0
"plate_3"	"F"	177	73.509111832452	0
"plate_3"	"G"	178	91.5051378093939	0
"plate_3"	"H"	179	76.2761258099775	0
"plate_3"	"I"	180	57.0753478752639	0
"plate_3"	"J"	181	61.827795817158	0
"plate_3"	"K"	182	56.0339693827217	0
"plate_1"	"C"	183	62.4876653461941	0
"plate_1"	"D"	184	80.7223702188815	0
"plate_1"	"E"	185	76.4601454138617	0
"plate_1"	"F"	186	73.509111832452	0
"plate_1"	"G"	187	91.5051378093939	0
"plate_1"	"H"	188	76.2761258099775	0
"plate_1"	"I"	189	57.0753478752639	0
"plate_1"	"J"	190	61.827795817158	0
"plate_1"	"K"	191	56.0339693827217	0
"plate_2"	"C"	183	62.4876653461941	0
"plate_2"	"D"	184	80.7223702188815	0
"plate_2"	"E"	185	76.4601454138617	0
"plate_2"	"F"	186	73.509111832452	0
"plate_2"	"G"	187	91.5051378093939	0
"plate_2"	"H"	188	76.2761258099775	0
"plate_2"	"I"	189	57.0753478752639	0
"plate_2"	"J"	190	61.827795817158	0
"plate_2"	"K"	191	56.0339693827217	0
"plate_3"	"C"	183	62.4876653461941	0
"plate_3"	"D"	184	80.7223702188815	0
"plate_3"	"E"	185	76.4601454138617	0
"plate_3"	"F"	186	73.509111832452	0
"plate_3"	"G"	187	91.5051378093939	0
"plate_3"	"H"	188	76.2761258099775	0
"plate_3"	"I"	189	57.0753478752639	0
"plate_3"	"J"	190	61.827795817158	0
"plate_3"	"K"	191	56.0339693827217	0
"plate_1"	"C"	192	62.4876653461941	0
"plate_1"	"D"	193	80.7223702188815	0
"plate_1"	"E"	194	76.4601454138617	0
"plate_1"	"F"	195	73.509111832452	0
"plate_1"	"G"	196	91.5051378093939	0
"plate_1"	"H"	197	76.2761258099775	0
"plate_1"	"I"	198	57.0753478752639	0
"plate_1"	"J"	199	61.827795817158	0
"plate_1"	"K"	200	56.0339693827217	0
"plate_2"	"C"	192	62.4876653461941	0
"plate_2"	"D"	193	80.7223702188815	0
"plate_2"	"E"	194	76.4601454138617	0
"plate_2"	"F"	195	73.509111832452	0
"plate_2"	"G"	196	91.5051378093939	0
"plate_2"	"H"	197	76.2761258099775	0
"plate_2"	"I"	198	57.0753478752639	0
"plate_2"	"J"	199	61.827795817158	0
"plate_2"	"K"	200	56.0339693827217	0
"plate_3"	"C"	192	62.4876653461941	0
"plate_3"	"D"	193	80.7223702188815	0
"plate_3"	"E"	194	76.4601454138617	0
"plate_3"	"F"	195	73.509111832452	0
"plate_3"	"G"	196	91.5051378093939	0
"plate_3"	"H"	197	76.2761258099775	0
"plate_3"	"I"	198	57.0753478752639	0
"plate_3"	"J"	199	61.827795817158	0
"plate_3"	"K"	200	56.0339693827217	0
"plate_1"	"C"	201	67.0166153600528	0
"plate_1"	"D"	202	66.7937484693458	0
"plate_1"	"E"	203	35.9012188323006	0
"plate_1"	"F"	204	67.0166153600528	0
"plate_1"	"G"	205	66.7937484693458	0
"plate_1"	"H"	206	35.9012188323006	0
"plate_1"	"I"	207	67.0166153600528	0
"plate_1"	"J"	208	66.7937484693458	0
"plate_1"	"K"	209	35.9012188323006	0
"plate_2"	"C"	201	67.0166153600528	0
"plate_2"	"D"	202	66.7937484693458	0
"plate_2"	"E"	203	35.9012188323006	0
"plate_2"	"F"	204	67.0166153600528	0
"plate_2"	"G"	205	66.7937484693458	0
"plate_2"	"H"	206	35.9012188323006	0
"plate_2"	"I"	207	67.0166153600528	0
"plate_2"	"J"	208	66.7937484693458	0
"plate_2"	"K"	209	35.9012188323006	0
"plate_3"	"C"	201	67.0166153600528	0
"plate_3"	"D"	202	66.7937484693458	0
"plate_3"	"E"	203	35.9012188323006	0
"plate_3"	"F"	204	67.0166153600528	0
"plate_3"	"G"	205	66.7937484693458	0
"plate_3"	"H"	206	35.9012188323006	0
"plate_3"	"I"	207	67.0166153600528	0
"plate_3"	"J"	208	66.7937484693458	0
"plate_3"	"K"	209	35.9012188323006	0
"plate_1"	"C"	210	67.0166153600528	0
"plate_1"	"D"	211	66.7937484693458	0
"plate_1"	"E"	212	35.9012188323006	0
"plate_1"	"F"	213	67.0166153600528	0
"plate_1"	"G"	214	66.7937484693458	0
"plate_1"	"H"	215	35.9012188323006	0
"plate_1"	"I"	216	67.0166153600528	0
"plate_1"	"J"	217	66.7937484693458	0
"plate_1"	"K"	218	35.9012188323006	0
"plate_2"	"C"	210	67.0166153600528	0
"plate_2"	"D"	211	66.7937484693458	0
"plate_2"	"E"	212	35.9012188323006	0
"plate_2"	"F"	213	67.0166153600528	0
"plate_2"	"G"	214	66.7937484693458	0
"plate_2"	"H"	215	35.9012188323006	0
"plate_2"	"I"	216	67.0166153600528	0
"plate_2"	"J"	217	66.7937484693458	0
"plate_2"	"K"	218	35.9012188323006	0
"plate_3"	"C"	210	67.0166153600528	0
"plate_3"	"D"	211	66.7937484693458	0
"plate_3"	"E"	212	35.9012188323006	0
"plate_3"	"F"	213	67.0166153600528	0
"plate_3"	"G"	214	66.7937484693458	0
"plate_3"	"H"	215	35.9012188323006	0
"plate_3"	"I"	216	67.0166153600528	0
"plate_3"	"J"	217	66.7937484693458	0
"plate_3"	"K"	218	35.9012188323006	0
"plate_1"	"C"	219	65.4752332067715	0
"plate_1"	"D"	220	66.7937484693458	0
"plate_1"	"E"	221	35.9012188323006	0
"plate_1"	"F"	222	66.8155655139726	0
"plate_1"	"G"	223	66.7937484693458	0
"plate_1"	"H"	224	35.9012188323006	0
"plate_1"	"I"	225	67.0166153600528	0
"plate_1"	"J"	226	66.7937484693458	0
"plate_1"	"K"	227	35.6499103004745	0
"plate_2"	"C"	219	65.4752332067715	0
"plate_2"	"D"	220	66.7937484693458	0
"plate_2"	"E"	221	35.9012188323006	0
"plate_2"	"F"	222	66.8155655139726	0
"plate_2"	"G"	223	66.7937484693458	0
"plate_2"	"H"	224	35.9012188323006	0
"plate_2"	"I"	225	67.0166153600528	0
"plate_2"	"J"	226	66.7937484693458	0
"plate_2"	"K"	227	35.6499103004745	0
